Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
13336,145464.34375,145152.296875,145142.125,145252.921875,146005.3125,144824.21875,145622.53125,145484.020833333,144437.359375,146171.34375,145537.75,145382.151041667
13338,145086.609375,144456.546875,144551.453125,144698.203125,143616.0625,144083.078125,145213.765625,144304.302083333,144946.484375,145085.5,144005.75,144679.244791667
13340,144174.6875,143589.40625,144952.703125,144238.932291667,144734.453125,145930.46875,143771.828125,144812.25,146101.9375,145125.71875,143351.3125,144859.65625
13342,144275.125,145104.109375,146115,145164.744791667,144888.078125,144674.15625,145071.625,144877.953125,145062,144453.71875,144291.6875,144602.46875
13344,144530.5625,144619.09375,144201.75,144450.46875,144235.5625,145509.65625,144524.8125,144756.677083333,144694.296875,143650.703125,145156.75,144500.583333333
13346,144746.25,145575.75,145510.6875,145277.5625,145622.375,145998.59375,144765.125,145462.03125,145274.125,144676.296875,144475.046875,144808.489583333
13348,144045.546875,143932.65625,144753.421875,144243.875,145235.875,144331.75,144560.078125,144709.234375,144700.125,144998.59375,144918.953125,144872.557291667
13350,145897.15625,143762.875,144597.9375,144752.65625,145305.140625,144173.21875,145501.0625,144993.140625,145420.4375,144225.1875,144590,144745.208333333
13352,145232.65625,144545.71875,143709.296875,144495.890625,144195.4375,144425,145605,144741.8125,144909.90625,144710.828125,145049.46875,144890.067708333
13354,145155.21875,144509.765625,143814.046875,144493.010416667,144645.640625,145912.171875,145933.140625,145496.984375,144566.703125,146044.5,145252.90625,145288.036458333
13356,143565.96875,143799.125,146388.828125,144584.640625,143831.265625,143880.21875,145309.75,144340.411458333,144835.6875,144922.3125,145204.15625,144987.385416667
13358,144959.546875,145525.65625,145070.1875,145185.130208333,144660.390625,144479.96875,144142,144427.453125,143998.25,144107.203125,144848.390625,144317.947916667
13360,144070.953125,144625.859375,143820.984375,144172.598958333,146100.765625,144290.140625,143533.625,144641.510416667,144563.34375,145788.515625,145403.140625,145251.666666667
13362,143850.359375,143827.953125,144931.875,144203.395833333,144857.171875,144122.25,144030.21875,144336.546875,145046.625,144333.890625,144327.65625,144569.390625
13364,144444.40625,145869.90625,145440.921875,145251.744791667,145626.125,144870.625,145325.90625,145274.21875,143586.921875,145274.3125,144686.90625,144516.046875
13366,143735.015625,143321.5,145185.78125,144080.765625,145058.28125,144069.953125,144299.0625,144475.765625,144836.84375,145533.375,144297.65625,144889.291666667
13368,144589.625,143998.28125,144688.65625,144425.520833333,145194.71875,144504.15625,145061.265625,144920.046875,143631.78125,145026.84375,146722.671875,145127.098958333
13370,145511.6875,144333.546875,144956.0625,144933.765625,144565.421875,143503.25,145299.34375,144456.005208333,144510.765625,144472.3125,145016.59375,144666.557291667
13372,144673.375,144943.703125,145067.59375,144894.890625,145426.265625,144114.9375,145544.34375,145028.515625,145190.4375,145435.3125,144931.609375,145185.786458333
13374,144492.21875,145196.75,144723.25,144804.072916667,144812.15625,144495.609375,143508.84375,144272.203125,143562.703125,144774.375,145469.921875,144602.333333333
13376,144479.34375,144929.484375,144021.25,144476.692708333,145778.0625,144268.171875,145804.59375,145283.609375,143578.484375,144565.28125,144418.9375,144187.567708333
13378,145383.03125,146120.046875,145217.234375,145573.4375,144541.90625,144297,145331.625,144723.510416667,145556.984375,144584.640625,144338.5625,144826.729166667
13380,143231.640625,144205.421875,145110.4375,144182.5,144614.84375,145765.609375,144199.15625,144859.869791667,144946.828125,144941.578125,144643.0625,144843.822916667
13382,144504.9375,143841.21875,144764.875,144370.34375,145416.234375,144654.375,143910.640625,144660.416666667,144070.796875,144255.984375,143740.1875,144022.322916667
13384,144805.71875,143896.375,145461.09375,144721.0625,145242.453125,145836.234375,144706.53125,145261.739583333,144891.0625,145141.109375,144809.34375,144947.171875
13386,144503.578125,144939.140625,144817.921875,144753.546875,145518.359375,143483.5625,145525.03125,144842.317708333,143562.75,144177.6875,144351.984375,144030.807291667
13388,145467.875,145112.921875,145087.0625,145222.619791667,143879.53125,144299.78125,145427.65625,144535.65625,144020.6875,145565.296875,144255.1875,144613.723958333
13390,144571.9375,144045.8125,144837.859375,144485.203125,145503.484375,144652.890625,144592.09375,144916.15625,145268.34375,144857.46875,144625.03125,144916.947916667
13392,145972.78125,145574,144231.3125,145259.364583333,144688.40625,145945.234375,145974.640625,145536.09375,144879.328125,144930.921875,145266.171875,145025.473958333
13394,144134.5625,145586.03125,145119.421875,144946.671875,144682.828125,144635,144713.5,144677.109375,145522.09375,144675.46875,144260.6875,144819.416666667
13396,144366.421875,143349.6875,143760.515625,143825.541666667,145285.5625,145711.59375,145064.953125,145354.036458333,144475.78125,144990.625,145510.328125,144992.244791667
13398,144339.9375,144879.09375,144761.328125,144660.119791667,146165.0625,143563.578125,144084.109375,144604.25,143468.640625,146212.578125,144744.71875,144808.645833333
13400,144978.03125,146150.78125,145156.9375,145428.583333333,145254.828125,144176.53125,144169.90625,144533.755208333,145077.953125,144411.875,144551.828125,144680.552083333
13402,144654.40625,144172.21875,144966.25,144597.625,145178.5625,144510.484375,144101.578125,144596.875,144159.34375,143616.046875,144801.5625,144192.317708333
13404,145438.78125,144857.34375,144813.78125,145036.635416667,144337.5625,144579.796875,144450.484375,144455.947916667,143362.40625,145036.390625,144035.03125,144144.609375
13406,144634.078125,144776,143741.71875,144383.932291667,144132.6875,145704.15625,145614.28125,145150.375,143097.90625,144606.125,144770.90625,144158.3125
13408,145683.359375,144886,143706.921875,144758.760416667,145459.6875,144552.015625,146814.5625,145608.755208333,143786.71875,144299.78125,144067.1875,144051.229166667
13410,144432.0625,143708.8125,144145.515625,144095.463541667,145121.4375,144765.609375,143671.96875,144519.671875,144776.9375,144569.84375,143468.5625,144271.78125
13412,143810.25,144625.140625,146156.625,144864.005208333,145183.375,145275.421875,144863.21875,145107.338541667,143938.765625,145296.984375,144588.59375,144608.114583333
13414,144775.5,144822.6875,143906.375,144501.520833333,146013.265625,144315.703125,143971.28125,144766.75,145655.609375,144401.53125,142666.875,144241.338541667
13416,144967.96875,143342.5625,144931.859375,144414.130208333,144175.8125,145114.484375,143902.609375,144397.635416667,145400.703125,145788.90625,144271.6875,145153.765625
13418,144183.78125,144334.375,143830.515625,144116.223958333,145335.5625,145433.859375,143604.890625,144791.4375,144970.03125,144453.6875,144649.984375,144691.234375
13420,143814.859375,144427.609375,145267.3125,144503.260416667,143882.78125,145528.75,144669.09375,144693.541666667,145715.015625,145964.203125,143899.203125,145192.807291667
13422,143850.25,143958.71875,144091.75,143966.90625,145223.1875,143876.890625,144592.34375,144564.140625,144233.703125,144158.84375,145429.71875,144607.421875
13424,143451.28125,145305.71875,144953.9375,144570.3125,144565.296875,144763.6875,144072.140625,144467.041666667,144386.484375,146135.984375,144540.3125,145020.927083333
13426,144957.25,145181.96875,144854.84375,144998.020833333,145093.75,143628.390625,144239.84375,144320.661458333,145193.34375,145441.84375,144710.78125,145115.322916667
13428,145480.625,144148.3125,146286,145304.979166667,144163.078125,145415.453125,143038.953125,144205.828125,144536.34375,143724.6875,145363.109375,144541.380208333
13430,144042.84375,144172.921875,144274.65625,144163.473958333,145049.796875,144653.515625,144938.90625,144880.739583333,145647.21875,142728.5625,145542.46875,144639.416666667
13432,145295.40625,145322,143809.140625,144808.848958333,145042.6875,144171.6875,145055,144756.458333333,144266.9375,144627.21875,144622.1875,144505.447916667
13434,145377.71875,144096.546875,142948.875,144141.046875,142858.390625,145286.9375,144711.34375,144285.557291667,145811.609375,144205.640625,143730.140625,144582.463541667
13436,144433.171875,144033.328125,145559.25,144675.25,144996.75,144953.140625,144580.78125,144843.557291667,143823.59375,146064.359375,144386.4375,144758.130208333
13438,144109.53125,143996.140625,143901.515625,144002.395833333,145364.421875,144486.5625,144565.03125,144805.338541667,145771.046875,145780.75,144361.40625,145304.401041667
13440,145050.203125,144065.921875,144993.1875,144703.104166667,146333.515625,145649.078125,145107.0625,145696.552083333,143149.265625,145276.0625,144927.71875,144451.015625
13442,145098.28125,143993.609375,143545.703125,144212.53125,145484.4375,144101.40625,144256.625,144614.15625,145068.734375,144252.75,145379.328125,144900.270833333
13444,144720.90625,144451.59375,144970.5,144714.333333333,146360.6875,146382.25,144630.1875,145791.041666667,144674.625,145063.75,144592.4375,144776.9375
13446,143512.0625,145628.609375,144629.21875,144589.963541667,144698.21875,144771.859375,144473.4375,144647.838541667,145898.8125,144639.5625,145287.703125,145275.359375
13448,144662.875,145125.375,144366.46875,144718.239583333,143679.0625,144105.265625,143330.78125,143705.036458333,145062.3125,143041.203125,144559.0625,144220.859375
13450,144978.03125,144730.515625,145015.3125,144907.953125,143333.203125,144594.28125,145168.09375,144365.192708333,143810.015625,144981.46875,145927.0625,144906.182291667
13452,143351.625,144651.34375,143148.84375,143717.270833333,145022.3125,144145.140625,145157.3125,144774.921875,144800.53125,144839.0625,144510.453125,144716.682291667
13454,145053.671875,145412.8125,144417.1875,144961.223958333,144644.859375,145186.875,144909.71875,144913.817708333,145088.21875,145667.109375,145612.765625,145456.03125
13456,144513.234375,145697.84375,144995.640625,145068.90625,144352.234375,145240.890625,145663.546875,145085.557291667,144312.78125,144386.359375,143649.515625,144116.21875
13458,143835.90625,144763.921875,145364.765625,144654.864583333,144064.765625,146024.0625,145789.734375,145292.854166667,146568.9375,144844.96875,145094.90625,145502.9375
13460,144990.125,144702.59375,144360.78125,144684.5,145226.28125,144676.75,144921.1875,144941.40625,144800.234375,143764.421875,143989.171875,144184.609375
13462,144829.3125,144647.765625,144646.4375,144707.838541667,144821.328125,144795.625,144244.9375,144620.630208333,143741.28125,145534.765625,145672.96875,144983.005208333
13464,144644,144651.890625,144641.625,144645.838541667,144867.125,145400.046875,144911.96875,145059.713541667,146204.578125,144458.671875,143904.859375,144856.036458333
13466,144903.40625,145340.203125,144873.15625,145038.921875,144842.265625,144496.75,145927.953125,145088.989583333,145191.1875,144371.296875,142554.953125,144039.145833333
13468,144885.46875,145253.359375,144943.46875,145027.432291667,144501.484375,145237.515625,144064.40625,144601.135416667,145121.9375,144965.921875,144635.21875,144907.692708333
13470,144435.96875,144550.1875,144277,144421.052083333,145143.6875,145915.9375,143729.75,144929.791666667,146281.9375,143710.03125,143806.09375,144599.354166667
13472,143371.484375,145316.125,145491.375,144726.328125,145794.71875,143906.109375,145087.453125,144929.427083333,143338.625,143051.234375,145382.65625,143924.171875
13474,144900.1875,144002.4375,144330.71875,144411.114583333,144582.40625,144797.71875,145159.453125,144846.526041667,144649.828125,144197.875,143787.25,144211.651041667
13476,145470.953125,144120.5,144219.015625,144603.489583333,145727.5,145412.859375,146189.03125,145776.463541667,143925.84375,145101.03125,143926.5625,144317.8125
13478,145370.0625,143945.9375,144083.53125,144466.510416667,145751.765625,144401.65625,145522.59375,145225.338541667,145063.0625,144975.34375,145627.5625,145221.989583333
13480,145311,143474.296875,144186.609375,144323.96875,145607.078125,144465.46875,143923.859375,144665.46875,145207.109375,145138.59375,145056.375,145134.026041667
13482,145254.78125,144459.609375,144636.296875,144783.5625,145389.21875,144706.15625,144326.578125,144807.317708333,144727.296875,144217.109375,143982.078125,144308.828125
13484,145188.6875,144377.09375,143638.546875,144401.442708333,144749.171875,144975.453125,145823.125,145182.583333333,144921.6875,143799.03125,144535.46875,144418.729166667
13486,144280.453125,144804.3125,144459.6875,144514.817708333,144976.328125,144516.53125,144427.546875,144640.135416667,143203.21875,144231.75,144200.03125,143878.333333333
13488,145155.78125,144670.171875,144809.53125,144878.494791667,145884.984375,145730.875,144624.609375,145413.489583333,145146.125,143722.28125,144525.046875,144464.484375
13490,142782.125,144685.828125,146075.96875,144514.640625,144353.296875,144730.203125,144353.6875,144479.0625,145113.5,144744.375,144939.015625,144932.296875
13492,146027.8125,144435.9375,144394.3125,144952.6875,144368.46875,144752,144605.5625,144575.34375,145118.671875,145843.828125,145428.1875,145463.5625
13494,143874.28125,144491.28125,145105.40625,144490.322916667,145082.15625,144261.328125,145912.5,145085.328125,143722.25,144056.84375,144884.46875,144221.1875
13496,144574.90625,143928.96875,144223,144242.291666667,144236.3125,144580.3125,145011.375,144609.333333333,144561.765625,143923.9375,145354.65625,144613.453125
13498,145271.15625,146305.0625,144089.265625,145221.828125,144927.234375,145689.5625,144627.046875,145081.28125,143568.125,145246.875,144923.78125,144579.59375
13500,145220.4375,143730.4375,144552.03125,144500.96875,146078.3125,143523.9375,143779.21875,144460.489583333,144958.390625,145241.46875,145773.75,145324.536458333
13502,144568.65625,144099.375,145374.125,144680.71875,144833.5,146264.046875,144883.640625,145327.0625,144446.609375,144252.0625,144651.8125,144450.161458333
13504,144705.90625,145854.65625,144776.8125,145112.458333333,144335.640625,144537.5,145004.1875,144625.776041667,145015.46875,145151.125,144113.515625,144760.036458333
13506,145225.78125,145992.609375,145516.9375,145578.442708333,144012.125,145078.34375,144203.25,144431.239583333,144551.75,145051.15625,143925.0625,144509.322916667
13508,145436.65625,145078.484375,144947.359375,145154.166666667,144815.125,145555.8125,144450.84375,144940.59375,143971.890625,144518.1875,145200.96875,144563.682291667
13510,144961.453125,145563.015625,145461.109375,145328.526041667,145471.953125,145455.28125,145506.03125,145477.755208333,144512.828125,144465.5625,143350.296875,144109.5625
13512,145066.375,144241.0625,144854.0625,144720.5,143007.4375,143560.203125,144762.9375,143776.859375,145597.203125,144610.5,145216.84375,145141.515625
13514,145261.609375,144774.625,145743.703125,145259.979166667,144266.671875,145233.53125,144442.1875,144647.463541667,145752.5625,145114.5,146776.390625,145881.151041667
13516,143642.25,144261.78125,145690.765625,144531.598958333,144124.515625,144454.15625,144134.84375,144237.838541667,143403.328125,144865.5,145651.484375,144640.104166667
13518,145853.59375,145700.296875,144841.875,145465.255208333,144165.375,144734.9375,145629.125,144843.145833333,145122.9375,144529.3125,144479.3125,144710.520833333
13520,145762.6875,146018.671875,145765.5,145848.953125,145001.078125,143052.921875,144129.21875,144061.072916667,144383.578125,142904.40625,142836.25,143374.744791667
13522,144611.734375,143184.328125,144318.21875,144038.09375,143569.203125,145057.640625,144376.875,144334.572916667,143319.265625,143992.875,145564.140625,144292.09375
13524,145457.765625,145292.5,144313.59375,145021.286458333,145114.3125,144036.25,144933.734375,144694.765625,144086.125,145942.796875,146007.5,145345.473958333
13526,144616.609375,145177.234375,143754.25,144516.03125,145719.21875,144477.46875,144019.828125,144738.838541667,144498.46875,144450.265625,144690.96875,144546.567708333
13528,146186.234375,143709.375,144816.125,144903.911458333,144596.828125,144405.046875,143699.234375,144233.703125,145054.734375,144129.15625,144092.46875,144425.453125
13530,144290.59375,144823.53125,144643.03125,144585.71875,145170.28125,143629.3125,145541.875,144780.489583333,145065.140625,144731.0625,145748.875,145181.692708333
13532,145330.0625,145293.1875,144201.28125,144941.510416667,145480.09375,144811.9375,144689.5625,144993.864583333,144377.65625,144906.78125,144716.65625,144667.03125
13534,144484.625,145495.171875,145000.65625,144993.484375,144410.84375,145036.046875,144786.203125,144744.364583333,143893.5,144171.40625,143664.4375,143909.78125
13536,144298.34375,145723.375,144332.609375,144784.776041667,144420.546875,144483.34375,144421.875,144441.921875,144727.578125,144527.046875,143677.9375,144310.854166667
13538,144244.5,143387.40625,143505.921875,143712.609375,144759.25,145095.265625,144990.25,144948.255208333,144350.390625,143987.359375,144721.6875,144353.145833333
13540,144597.90625,144045.15625,144258.765625,144300.609375,144637.515625,144473.28125,144455.78125,144522.192708333,143872.75,144797.109375,144469,144379.619791667
13542,144442.90625,145034.15625,144620.421875,144699.161458333,145368.546875,144456.109375,144990.4375,144938.364583333,144391.109375,144783.453125,144625.9375,144600.166666667
13544,145112.125,143832.78125,145320.375,144755.09375,144902.265625,144798.609375,144467.90625,144722.927083333,144209.296875,144430.921875,143540.90625,144060.375
13546,146799.671875,144614.34375,144501.234375,145305.083333333,144293.40625,145574.625,145931.859375,145266.630208333,145544.140625,144700.5,144220.15625,144821.598958333
13548,144528.40625,145420.3125,145760.265625,145236.328125,144829.984375,145324.09375,145389.90625,145181.328125,144531.15625,144279.890625,145890.484375,144900.510416667
13550,144563.53125,144553.125,143935.734375,144350.796875,145573.25,144810.046875,143968.40625,144783.901041667,144880.4375,145021.8125,144829.21875,144910.489583333
13552,144219.4375,144573.171875,143750.875,144181.161458333,145449.0625,144130.53125,145113.671875,144897.755208333,144980.40625,145403.5625,143895.328125,144759.765625
13554,144666.515625,144045.53125,144135,144282.348958333,144316.84375,144084.703125,145196.890625,144532.8125,145365.375,143711.34375,144183.421875,144420.046875
13556,144304.1875,144080.34375,144247.78125,144210.770833333,144275.53125,144987.671875,144857.046875,144706.75,143850.328125,144361,143285.046875,143832.125
13558,145926.59375,143719.578125,144664.09375,144770.088541667,143936.640625,145818.703125,143812.296875,144522.546875,144832.34375,143898.8125,144606.796875,144445.984375
13560,144668.8125,144751.4375,145961.96875,145127.40625,144417.609375,145009.015625,143140.15625,144188.927083333,145178.8125,144866.171875,144872.671875,144972.552083333
13562,143868.703125,143748.5625,144602.234375,144073.166666667,145824.03125,144250.875,145194.296875,145089.734375,144030.296875,144027.46875,143759.453125,143939.072916667
13564,144931.21875,145756.6875,145361.46875,145349.791666667,144874.5,145293.125,144969.046875,145045.557291667,145663.8125,144095.75,144223.21875,144660.927083333
13566,144221.171875,143203.484375,145179.171875,144201.276041667,144779.0625,144762.25,146317.4375,145286.25,144830.6875,143861.359375,144542.59375,144411.546875
13568,145318.5625,144714.625,144002.90625,144678.697916667,144435.828125,143593.0625,144691.125,144240.005208333,144678.359375,145650.546875,144444.140625,144924.348958333
13570,145149.40625,144027.234375,145237.984375,144804.875,144557.03125,143852.90625,145482.875,144630.9375,143923.515625,144761.65625,144249.0625,144311.411458333
13572,144380.25,144439.53125,145855.40625,144891.729166667,145940.578125,144958.046875,144617.015625,145171.880208333,144816,144503,145293.234375,144870.744791667
13574,144377.375,145357.46875,144723.296875,144819.380208333,144367.46875,145237.375,144986.625,144863.822916667,144158.25,144993.84375,143394.578125,144182.223958333
13576,145144.375,145215.375,144940.15625,145099.96875,143791.125,143548.9375,145062.0625,144134.041666667,144346.5,144502.0625,144893.828125,144580.796875
13578,145324.984375,144188.8125,145449.40625,144987.734375,143689.96875,145423.5625,146087.65625,145067.0625,145009.6875,144773.90625,145955.453125,145246.348958333
13580,144218.28125,144929.578125,144000.25,144382.703125,144423.921875,143989.28125,144759.453125,144390.885416667,145031.75,143820.6875,145682.1875,144844.875
13582,144511.09375,144514.09375,143741.375,144255.520833333,144945.40625,144073.59375,144468.234375,144495.744791667,144429.0625,144311.921875,146572.59375,145104.526041667
13584,143972.78125,145293.046875,145729.015625,144998.28125,144400.3125,144040,144489.296875,144309.869791667,145256.625,143794.203125,144975.96875,144675.598958333
13586,145217.3125,144746.234375,145134.65625,145032.734375,144681.984375,145029.28125,144170.359375,144627.208333333,144644,144748.578125,144858.9375,144750.505208333
13588,144485.28125,144020.59375,144508.25,144338.041666667,143542.125,144591.4375,144908,144347.1875,145253.328125,144156.59375,144583.390625,144664.4375
13590,143991.765625,144794.328125,144300.078125,144362.057291667,144709,145546.875,144788.15625,145014.677083333,143742.03125,144231.90625,144095.8125,144023.25
13592,144627.125,143908.09375,144944.03125,144493.083333333,145072.75,145081.390625,144605.75,144919.963541667,144439.125,144675.1875,143974.140625,144362.817708333
13594,145568.546875,144869.15625,143929.609375,144789.104166667,143792.375,143951.8125,145528.6875,144424.291666667,144582.671875,146068.890625,145076.4375,145242.666666667
13596,144520.890625,144876.1875,145652.4375,145016.505208333,144379.078125,143898.84375,144662.21875,144313.380208333,144034.4375,143546.46875,144231.875,143937.59375
13598,147130.90625,145063.875,144943.0625,145712.614583333,145501.546875,145130.15625,144850.84375,145160.848958333,144966.796875,145411.90625,144055.0625,144811.255208333
13600,144636.5625,145112.1875,143894.46875,144547.739583333,145066.015625,144388.578125,144321.765625,144592.119791667,144241.59375,144340.84375,145824.859375,144802.432291667
13602,144204.5,144769.3125,144291.8125,144421.875,144108.03125,144280.640625,145641.046875,144676.572916667,144918.6875,144765.15625,144697.984375,144793.942708333
13604,145365.46875,144669.15625,143861.34375,144631.989583333,143983.96875,144143.5,144780.75,144302.739583333,145947.59375,146184,144049.6875,145393.760416667
13606,144134.234375,144307.75,144891.8125,144444.598958333,145408.8125,144107.8125,144083.421875,144533.348958333,144214.40625,144461.59375,144736.015625,144470.671875
13608,143818.390625,144510,143504.3125,143944.234375,144884.71875,144391.84375,143058.953125,144111.838541667,144701.40625,144793.625,144775,144756.677083333
13610,144297.453125,144488.5,143842.1875,144209.380208333,145111.578125,143831.65625,143272.96875,144072.067708333,145084.96875,143758.5625,144423.59375,144422.375
13612,143828.84375,144087.3125,144806.015625,144240.723958333,145932.625,143895.359375,143848.6875,144558.890625,145755.5,144891.328125,144077.6875,144908.171875
13614,144739.171875,145717.203125,144890.890625,145115.755208333,144438.1875,145393.6875,144869,144900.291666667,144845.21875,144836.015625,144909.625,144863.619791667
13616,145038.203125,144950.515625,145165.859375,145051.526041667,145326,144723.125,144397.0625,144815.395833333,144871,144569.6875,143792.359375,144411.015625
13618,145049.25,145270.6875,144110.265625,144810.067708333,145536.8125,145028.34375,144155.125,144906.760416667,144675.640625,143955.359375,144123.9375,144251.645833333
13620,145271.75,144186.90625,144598.625,144685.760416667,145142.875,143613.859375,144712.21875,144489.651041667,144961.21875,144666.53125,143464.390625,144364.046875
13622,144667.1875,144700.8125,145682.71875,145016.90625,144289.6875,144745.75,144755.171875,144596.869791667,144859.546875,144311.3125,144947.515625,144706.125
13624,144227.109375,145807.546875,144042.84375,144692.5,144929.984375,145299.71875,145828.75,145352.817708333,144369,143186.21875,144467.5,144007.572916667
13626,144587.078125,145223.421875,145849.75,145220.083333333,145424.09375,145962.375,144232.984375,145206.484375,144398.96875,144161.90625,145013.8125,144524.895833333
13628,144573.3125,143605.1875,144862.453125,144346.984375,145287.84375,145154.078125,144891.625,145111.182291667,145404.875,144060.484375,145426.8125,144964.057291667
13630,144328.234375,144952.0625,144947.25,144742.515625,144662.96875,144137.109375,144403.8125,144401.296875,144616.71875,145822.609375,145519.4375,145319.588541667
13632,145576.46875,145186.03125,145542.75,145435.083333333,144896.4375,145389.3125,144170.4375,144818.729166667,145310.4375,145277.859375,142999.59375,144529.296875
13634,145275.234375,145280.234375,144891.28125,145148.916666667,144011.5625,144782.015625,145257.09375,144683.557291667,143975.921875,145637.046875,145186.25,144933.072916667
13636,144239.34375,145556.34375,143999.96875,144598.552083333,143394.9375,144541.46875,145549.6875,144495.364583333,143770.53125,144760.21875,143814.578125,144115.109375
13638,144796.578125,145184.015625,144168.515625,144716.369791667,145197.734375,143927.5625,144206.125,144443.807291667,142117.359375,144739.453125,143301.34375,143386.052083333
13640,143597.9375,143477.75,143963.921875,143679.869791667,143881.765625,145807.578125,145087.140625,144925.494791667,144610.390625,144829.109375,144825.84375,144755.114583333
13642,145204.90625,144284.375,144371.03125,144620.104166667,143706.78125,145010.375,144830.875,144516.010416667,144023.90625,144588.921875,145601.5,144738.109375
13644,144201.25,145603.140625,145280.546875,145028.3125,144598.9375,144451.59375,144815.25,144621.927083333,144913.3125,144095.40625,144760.8125,144589.84375
13646,144656.84375,145864.78125,145843.890625,145455.171875,144338.921875,144933.859375,145073.90625,144782.229166667,144738.0625,144943.03125,145752.59375,145144.5625
13648,144886.140625,144459.484375,144565.46875,144637.03125,146145.671875,145128.4375,144719.4375,145331.182291667,143793.125,143864.5625,145884.609375,144514.098958333
13650,145942.71875,144058.625,145137.53125,145046.291666667,144479.09375,143704.734375,144591.8125,144258.546875,145447.96875,145091.78125,145369.84375,145303.197916667
13652,146586.0625,144889.625,144068.828125,145181.505208333,143146.78125,144929.25,143800.78125,143958.9375,145232.453125,144822.78125,144835.8125,144963.682291667
13654,145180.46875,144470.078125,144067.109375,144572.552083333,145062.96875,144892.15625,144771.125,144908.75,144972.796875,142804.296875,145974.109375,144583.734375
13656,144678.390625,145228.359375,144276.46875,144727.739583333,144194.90625,144527.671875,144706.203125,144476.260416667,145422.15625,145269.53125,144875.890625,145189.192708333
13658,145509.390625,144877.015625,144370.5625,144918.989583333,145801.890625,146576.953125,144892.234375,145757.026041667,143491.796875,145748.40625,145259.453125,144833.21875
13660,145514.21875,145772.125,144569.203125,145285.182291667,144378.265625,144636.90625,144925.21875,144646.796875,145253.015625,144345.9375,145688.828125,145095.927083333
13662,144618.171875,144298.4375,145495.84375,144804.151041667,144457.671875,143493.984375,145450.515625,144467.390625,145127.15625,144221.390625,143970.21875,144439.588541667
13664,144129.8125,145938.984375,144756.40625,144941.734375,142891.78125,144475.921875,145389.578125,144252.427083333,144100.703125,145636.3125,144825.15625,144854.057291667
13666,144419.546875,144553.609375,144105.21875,144359.458333333,144348.53125,146406.421875,144508.90625,145087.953125,145112.734375,143682.25,145422.375,144739.119791667
13668,145148.078125,145856.5625,144783.21875,145262.619791667,145843.65625,145746.25,145786,145791.96875,145019.5625,144710.28125,143485.875,144405.239583333
13670,145233.5,145399.03125,144860.5625,145164.364583333,144516.71875,146122.375,145350.09375,145329.729166667,145058.71875,143962.03125,145198.171875,144739.640625
13672,145476.4375,145207.640625,145384.359375,145356.145833333,145660.640625,146326.40625,144064.078125,145350.375,144934.21875,144782.15625,143757.234375,144491.203125
13674,143636.46875,145297.96875,144083.875,144339.4375,145696.46875,144689.203125,144814.625,145066.765625,145639.4375,144097.09375,143556.734375,144431.088541667
13676,144971.984375,144752.65625,144994.671875,144906.4375,144540.25,145151.421875,144313.59375,144668.421875,144712.71875,143622.71875,145046.84375,144460.760416667
13678,144973.9375,145041.0625,145304.078125,145106.359375,145548.546875,145454.53125,145067.78125,145356.953125,144695.8125,145743.296875,144223.28125,144887.463541667
13680,145374.9375,145079.125,143548.34375,144667.46875,144743.046875,144438.703125,143184.0625,144121.9375,143358.25,144983.375,144054.171875,144131.932291667
13682,144989.4375,144728.28125,145255.796875,144991.171875,145349.234375,144717.65625,145314.8125,145127.234375,145061.546875,143739.484375,144729.75,144510.260416667
13684,143274.375,144260.65625,145236.734375,144257.255208333,143428.390625,145717.734375,144039.640625,144395.255208333,144831,144744.234375,144270.6875,144615.307291667
13686,144383.59375,144391.828125,145926.03125,144900.484375,144899.59375,145698.71875,145094.21875,145230.84375,145443.96875,145450.484375,144916.34375,145270.265625
13688,145343.1875,145339.78125,144817.09375,145166.6875,145525.625,145391.6875,145100.1875,145339.166666667,143550.796875,145314.171875,145507.109375,144790.692708333
13690,145231.625,145576.5625,145157.609375,145321.932291667,144740.078125,145038.59375,145090.109375,144956.260416667,143757.625,144757.53125,144807.109375,144440.755208333
13692,145361.140625,145216.765625,143735.9375,144771.28125,145220.4375,145197.53125,144380.46875,144932.8125,144641.171875,144530.390625,144609.21875,144593.59375
13694,145944.125,145260.203125,144233.953125,145146.09375,144734.625,145086.328125,144143.953125,144654.96875,145364.4375,144865.765625,144948.21875,145059.473958333
13696,144617.21875,145241.375,144437.90625,144765.5,144225.609375,144117.203125,143838.46875,144060.427083333,144707.9375,144776.859375,143269.015625,144251.270833333
13698,146411.65625,144306.921875,143904.9375,144874.505208333,144839.21875,142739.21875,145426.15625,144334.864583333,144791.8125,145014.96875,144179.65625,144662.145833333
13700,144431.46875,143374.90625,143472.328125,143759.567708333,145783.0625,144759.546875,145524.03125,145355.546875,144511.765625,143601.0625,144822.359375,144311.729166667
13702,144162.5,145139.203125,143961.203125,144420.96875,145803,144666.84375,144895.234375,145121.692708333,146046.3125,144113.4375,144572.125,144910.625
13704,143862.875,145325.75,144902,144696.875,145052.09375,145664.78125,145258.75,145325.208333333,143999.5,144414.359375,144987.25,144467.036458333
13706,144869.421875,144593.09375,145300.984375,144921.166666667,145610.78125,144093.25,144636.796875,144780.276041667,144975.265625,144791.09375,144315.671875,144694.010416667
