Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
42716,-556228.125,-558271.375,-560849.375,-558449.625,-557878.9375,-559805.8125,-557714.5625,-558466.4375,-558684.25,-558376.4375,-559604.75,-558888.479166667
42718,-559838,-558428.3125,-555913.125,-558059.8125,-560512.875,-559994.5625,-559480.875,-559996.104166667,-562752.125,-559934.625,-559460,-560715.583333333
42720,-559470.625,-557471.3125,-558124.875,-558355.604166667,-558021.125,-560199.8125,-558676.75,-558965.895833333,-563650.125,-560083.875,-558783.75,-560839.25
42722,-559436,-558515.9375,-559688.0625,-559213.333333333,-558649.125,-556638.8125,-559404.875,-558230.9375,-560945,-559650.125,-560204.125,-560266.416666667
42724,-557661.5,-560026.25,-558933.25,-558873.666666667,-559539.75,-557752.125,-559232.9375,-558841.604166667,-559044,-559170.125,-559280.5625,-559164.895833333
42726,-558395,-557059.6875,-558469.6875,-557974.791666667,-558706.375,-558489.875,-559444.9375,-558880.395833333,-560351,-558262.5625,-558542.3125,-559051.958333333
42728,-558408.125,-558001.875,-558157.375,-558189.125,-556726,-559847.5625,-556059.4375,-557544.333333333,-560198.375,-559478.5,-560814.375,-560163.75
42730,-557939.25,-555755.75,-559260.9375,-557651.979166667,-558728.375,-557715.125,-561005.25,-559149.583333333,-559215.625,-559674.5625,-561251.625,-560047.270833333
42732,-559408.4375,-557729.875,-560008.75,-559049.020833333,-557814,-558981.75,-557306.625,-558034.125,-559293.625,-562591.25,-558283.875,-560056.25
42734,-560910.5625,-558968.125,-558082.3125,-559320.333333333,-561457.5625,-558780.3125,-558319.75,-559519.208333333,-558793.5,-560583.625,-558475.75,-559284.291666667
42736,-555930.1875,-559097.5,-557927.25,-557651.645833333,-560437.4375,-557325.875,-559356.8125,-559040.041666667,-558892.6875,-558077.375,-562561.3125,-559843.791666667
42738,-557604.125,-559231.5625,-557005.25,-557946.979166667,-560282.0625,-557527.75,-560959.625,-559589.8125,-560712.0625,-561896.625,-558272.375,-560293.6875
42740,-561147.125,-556257.75,-557877.1875,-558427.354166667,-559922.8125,-559207.875,-558719.1875,-559283.291666667,-558632.25,-557868.1875,-559308.5,-558602.979166667
42742,-557595.25,-558832.4375,-559407.8125,-558611.833333333,-558072.25,-559350.625,-558562.5625,-558661.8125,-558066.625,-559567.5625,-560728.5,-559454.229166667
42744,-559944.0625,-556557.625,-559473.375,-558658.354166667,-557437.3125,-558972,-560822.5625,-559077.291666667,-559164.625,-562054.625,-559526.125,-560248.458333333
42746,-557062.1875,-555808.125,-559528.6875,-557466.333333333,-556349.6875,-561957.6875,-559321.25,-559209.541666667,-559771.375,-559590.75,-560597.6875,-559986.604166667
42748,-558436.75,-559862.25,-557420.6875,-558573.229166667,-560141,-560141.0625,-560153.25,-560145.104166667,-559362.4375,-557352.5,-561894.75,-559536.5625
42750,-558932,-559500.3125,-559358.375,-559263.5625,-559084,-557308.5625,-558207.25,-558199.9375,-558744.0625,-558518.375,-558814.9375,-558692.458333333
42752,-557854,-557167.5,-559957.4375,-558326.3125,-559342.75,-558966.375,-557933.625,-558747.583333333,-558951.125,-558592.25,-560335.8125,-559293.0625
42754,-557554.875,-556495.3125,-559926.25,-557992.145833333,-558969.375,-557034.875,-557443.125,-557815.791666667,-559019.25,-562029.75,-561846.5,-560965.166666667
42756,-559222.8125,-558511.5625,-560147.875,-559294.083333333,-560523,-558540.4375,-559705.875,-559589.770833333,-559922.5,-560717.125,-561179.75,-560606.458333333
42758,-558109.3125,-558789.25,-557613.1875,-558170.583333333,-558718.125,-559821.25,-558500.75,-559013.375,-561158.75,-560949,-559686.375,-560598.041666667
42760,-559794.875,-561255.9375,-559883.875,-560311.5625,-559210.5625,-560554.5625,-558060.0625,-559275.0625,-556526.5,-558151.625,-560987.625,-558555.25
42762,-558379,-559498.75,-557431,-558436.25,-558636,-559888.625,-558442.75,-558989.125,-561835.5,-558652.5,-557290.375,-559259.458333333
42764,-560921.9375,-558815.375,-558574.5625,-559437.291666667,-559060,-560149.4375,-559189.625,-559466.354166667,-560201.6875,-561571.3125,-559780.125,-560517.708333333
42766,-558405.3125,-557701.25,-558667.4375,-558258,-558505.9375,-558452.125,-559896.625,-558951.5625,-560248.625,-558191.4375,-559978.75,-559472.9375
42768,-556960.25,-557887.25,-557700.5625,-557516.020833333,-560665.875,-556680.75,-560211.9375,-559186.1875,-558372.3125,-560631,-559909.875,-559637.729166667
42770,-559079.5,-558926.625,-558576.75,-558860.958333333,-557738.5625,-558155.5,-558336.625,-558076.895833333,-560868.5,-559441.125,-561197.75,-560502.458333333
42772,-556862.375,-559501.8125,-560891.375,-559085.1875,-559908.5,-557607.6875,-560391.0625,-559302.416666667,-562168.625,-557140.8125,-559932.5,-559747.3125
42774,-556016.25,-556068.625,-559218.125,-557101,-557087.25,-557924.75,-560924,-558645.333333333,-559505.875,-558036,-559571.625,-559037.833333333
42776,-558280.375,-557711.4375,-557193.625,-557728.479166667,-562652.875,-559302.5625,-555923.375,-559292.9375,-557909.5,-560176.625,-559023,-559036.375
42778,-559201.25,-557285.8125,-558440.6875,-558309.25,-556875.5,-560485.375,-558575.375,-558645.416666667,-559518.25,-559504.6875,-556746.5,-558589.8125
42780,-559006.375,-559058.0625,-558199.1875,-558754.541666667,-559768,-558722.9375,-557994.375,-558828.4375,-561188.625,-560461.375,-559395.75,-560348.583333333
42782,-558417.125,-557176.8125,-560257.625,-558617.1875,-559617.75,-559265.0625,-558349.25,-559077.354166667,-557944.1875,-562408.5,-560312.875,-560221.854166667
42784,-558644.25,-556155.875,-559338.375,-558046.166666667,-557099.875,-559397.75,-559664.1875,-558720.604166667,-560724.5,-558153.375,-557623.25,-558833.708333333
42786,-558204.1875,-558410.625,-559888.6875,-558834.5,-560647.5,-558904.5,-559664.6875,-559738.895833333,-559606.125,-560126.4375,-559191.6875,-559641.416666667
42788,-557060.125,-560223.6875,-558996,-558759.9375,-557986.125,-558146.5,-559541.125,-558557.916666667,-559213.4375,-560610.1875,-558764.875,-559529.5
42790,-557593.875,-557470.125,-560059.625,-558374.541666667,-559111.75,-558167.875,-558606.75,-558628.791666667,-558343.5,-560637.5625,-559160.25,-559380.4375
42792,-558794.3125,-560131.75,-558051,-558992.354166667,-558391.875,-559275.125,-559471.8125,-559046.270833333,-561388.75,-558812.6875,-558577.75,-559593.0625
42794,-560153.0625,-557987.4375,-558572.625,-558904.375,-556674.5,-559771.5625,-556522.25,-557656.104166667,-560292.8125,-557772.5,-557817,-558627.4375
42796,-557862,-561194.5,-557818.25,-558958.25,-556584.375,-557323.6875,-561544.5,-558484.1875,-558255.5,-560531.875,-558868.375,-559218.583333333
42798,-558940.8125,-558901.8125,-559041.25,-558961.291666667,-558990.875,-558978.875,-559903.75,-559291.166666667,-559021.375,-560135.9375,-559478.875,-559545.395833333
42800,-559483.75,-560268.75,-559076.75,-559609.75,-557433.5,-558877.9375,-559492.125,-558601.1875,-560036.5625,-558879.3125,-560141.3125,-559685.729166667
42802,-560939.25,-559590.8125,-558714.5,-559748.1875,-558753.75,-558654.0625,-559526.75,-558978.1875,-559106.375,-561039.25,-560804.25,-560316.625
42804,-557293.4375,-556901.0625,-559552.25,-557915.583333333,-559198.75,-560053.75,-559499.875,-559584.125,-557213.4375,-560059.5,-558512.0625,-558595
42806,-560919.25,-559991,-560859.25,-560589.833333333,-558766.625,-557403.3125,-558560,-558243.3125,-559030.3125,-561341.5,-558533.4375,-559635.083333333
42808,-558860.125,-559317.75,-558591.375,-558923.083333333,-557730.8125,-561577.625,-558968.5,-559425.645833333,-561577,-560638.25,-559891.75,-560702.333333333
42810,-562622.1875,-557872.25,-558572.75,-559689.0625,-559005.875,-561524.875,-559244.5,-559925.083333333,-559411.25,-558312,-557889.5625,-558537.604166667
42812,-561501.625,-557808.375,-557858.75,-559056.25,-559361.6875,-561078.625,-559636.3125,-560025.541666667,-560992.8125,-557584.0625,-559757.3125,-559444.729166667
42814,-560326.625,-559709.375,-559012.625,-559682.875,-558893,-558727.1875,-557710.8125,-558443.666666667,-560066.625,-560696.5,-558926.125,-559896.416666667
42816,-560168.6875,-559879.8125,-558865.625,-559638.041666667,-556795.25,-560802,-556968.25,-558188.5,-559156.25,-559224.375,-558715.5,-559032.041666667
42818,-558698.75,-559434.5625,-557389.5,-558507.604166667,-559284.1875,-558371.75,-559333.625,-558996.520833333,-559602.875,-558183,-559200.125,-558995.333333333
42820,-558767.125,-558711.375,-558708.625,-558729.041666667,-559754.8125,-559742,-560700.0625,-560065.625,-557567.0625,-559819.125,-559965.3125,-559117.166666667
42822,-557311.6875,-560067.625,-558161.75,-558513.6875,-556098.625,-558574.5625,-556373.125,-557015.4375,-557798.3125,-557559.375,-558376.25,-557911.3125
42824,-560930.3125,-557855.25,-556750.75,-558512.104166667,-560282.375,-560085.4375,-557239.625,-559202.479166667,-560162.375,-557726.625,-560576.875,-559488.625
42826,-558293.75,-557729.3125,-559458.75,-558493.9375,-557690.1875,-559837.375,-557061.6875,-558196.416666667,-557979.25,-560713.1875,-558305.625,-558999.354166667
42828,-558912.375,-556959.125,-557442.25,-557771.25,-558450.8125,-559579.125,-559792.625,-559274.1875,-558188.1875,-562032,-559577.75,-559932.645833333
42830,-558526.5,-557964.125,-558310.6875,-558267.104166667,-559144.375,-556059.625,-560455.125,-558553.041666667,-558792.25,-559407.1875,-558254.8125,-558818.083333333
42832,-559049.1875,-557537.75,-557329.5,-557972.145833333,-558528.875,-560447.9375,-558638.5,-559205.104166667,-558553,-559354.6875,-562150.125,-560019.270833333
42834,-556440.75,-555677.0625,-555888.75,-556002.1875,-558550.875,-558330.125,-559451.9375,-558777.645833333,-558161.375,-559755.5,-556762.3125,-558226.395833333
42836,-560706.5,-558874.5,-557826.3125,-559135.770833333,-559878.5,-557971.0625,-557401.125,-558416.895833333,-561486.125,-560494.625,-560587.1875,-560855.979166667
42838,-559679.5625,-556514.8125,-559534.5625,-558576.3125,-559697.5,-558837,-559177.375,-559237.291666667,-560424.25,-559452.4375,-558463.375,-559446.6875
42840,-556045.5,-560297,-557635.625,-557992.708333333,-558414.75,-557999.25,-560306.9375,-558906.979166667,-560459.125,-559981.9375,-558011.375,-559484.145833333
42842,-558394.125,-559337.625,-559499.0625,-559076.9375,-559137.625,-557040,-558217.125,-558131.583333333,-559189.625,-557933,-559264.3125,-558795.645833333
42844,-557883.1875,-561087.375,-559370.75,-559447.104166667,-557760.75,-557265.3125,-558891.4375,-557972.5,-560860.25,-557904.4375,-557307.5625,-558690.75
42846,-559623.125,-558726.375,-560902,-559750.5,-560061.25,-558468.875,-559045.5,-559191.875,-558441.5,-558042.875,-558723.9375,-558402.770833333
42848,-559867.0625,-559675.25,-556481.875,-558674.729166667,-558874.75,-558349.125,-560826.6875,-559350.1875,-561791.9375,-557990.6875,-560303.4375,-560028.6875
42850,-558981.8125,-556985.875,-557968.125,-557978.604166667,-557445.6875,-558504.25,-560278.5,-558742.8125,-559247.25,-558504.125,-559002.8125,-558918.0625
42852,-558769.75,-559155.4375,-557043.625,-558322.9375,-559651.625,-558420.5,-559722.25,-559264.791666667,-560760.125,-558693.875,-559155.75,-559536.583333333
42854,-559614.5625,-557165.9375,-557191.4375,-557990.645833333,-560168.125,-559350.625,-560058.1875,-559858.979166667,-558052.125,-559319.5,-560118.625,-559163.416666667
42856,-558824.875,-558711.875,-560246.75,-559261.166666667,-558751.8125,-558990.25,-557228.4375,-558323.5,-561140.0625,-560167.25,-560393.75,-560567.020833333
42858,-560080.625,-559443.75,-557529.6875,-559018.020833333,-560392,-558279.875,-559366.0625,-559345.979166667,-559841.4375,-558770.625,-559256.6875,-559289.583333333
42860,-558650.5,-559471.9375,-560104.0625,-559408.833333333,-557972.1875,-557046.5,-561749.75,-558922.8125,-556751.875,-558669.4375,-559437.8125,-558286.375
42862,-556999.0625,-557507.8125,-558012.625,-557506.5,-556558,-558508.5625,-558539.125,-557868.5625,-559506.375,-559598.375,-560081.625,-559728.791666667
42864,-561129,-558820.75,-561339.4375,-560429.729166667,-558371.625,-555291.875,-558443.3125,-557368.9375,-559461.1875,-559275.75,-558884.375,-559207.104166667
42866,-558239.4375,-557905.625,-559052.8125,-558399.291666667,-558665.25,-558692.75,-557753.4375,-558370.479166667,-558919.6875,-558901.3125,-558987.625,-558936.208333333
42868,-557928.125,-557408.125,-559660.5625,-558332.270833333,-558829.375,-556146.875,-558402,-557792.75,-560012.5,-560821.4375,-561887.5625,-560907.166666667
42870,-558562.9375,-558581.875,-559867.625,-559004.145833333,-557476.25,-558267.625,-559444.0625,-558395.979166667,-556983.4375,-558953.6875,-559628.25,-558521.791666667
42872,-559352.0625,-557545.125,-558397,-558431.395833333,-556934,-559178.0625,-559939.625,-558683.895833333,-556756.875,-560387,-560258.25,-559134.041666667
42874,-558921,-558977.25,-557370.5,-558422.916666667,-559145.5,-559864.25,-556818.1875,-558609.3125,-559620.5,-560091.5,-559731.4375,-559814.479166667
42876,-556793.9375,-559376.4375,-559949.125,-558706.5,-554444.1875,-559265.9375,-558396.5,-557368.875,-558407.1875,-560359.125,-559987.125,-559584.479166667
42878,-557860.0625,-559208.75,-558182.25,-558417.020833333,-558590.4375,-559150.375,-560164.625,-559301.8125,-560721.125,-558354.5,-559964,-559679.875
42880,-558793.4375,-560931.375,-559519.625,-559748.145833333,-556985.625,-557247.75,-558730.25,-557654.541666667,-559973.5,-561586.375,-559299.4375,-560286.4375
42882,-558142,-559289.625,-556584.5,-558005.375,-559301.1875,-559158,-558329.125,-558929.4375,-560226.9375,-560537.1875,-558498.1875,-559754.104166667
42884,-558469.6875,-555395.875,-556567.3125,-556810.958333333,-559131.125,-559961.125,-559854.75,-559649,-561407.625,-561533.6875,-559152.25,-560697.854166667
42886,-559069.6875,-558490.125,-557092.625,-558217.479166667,-557580.25,-560229.8125,-560131.75,-559313.9375,-557891.4375,-559088.375,-561368.75,-559449.520833333
42888,-557459.6875,-557789.375,-559526.75,-558258.604166667,-558917.875,-559199.75,-557980.8125,-558699.479166667,-560323.4375,-561403.75,-559852.9375,-560526.708333333
42890,-560363.625,-559835.875,-558081.5625,-559427.020833333,-558855.0625,-560104.3125,-557952.625,-558970.666666667,-558571.625,-558778.0625,-558805,-558718.229166667
42892,-560664.4375,-557983.25,-557769.4375,-558805.708333333,-560142.75,-557356.25,-558075.875,-558524.958333333,-561924.875,-559845.3125,-559038.75,-560269.645833333
42894,-557213.9375,-557108.25,-555632.125,-556651.4375,-555713.0625,-557982.625,-559500.625,-557732.104166667,-560132.25,-561945.0625,-560372.75,-560816.6875
42896,-557919.875,-559436.1875,-560528.25,-559294.770833333,-560692.1875,-557429.5,-559110.5,-559077.395833333,-560511.375,-560432,-559942.1875,-560295.1875
42898,-560403.75,-558368.5,-558793.4375,-559188.5625,-559373.75,-560287,-558422.3125,-559361.020833333,-561030.4375,-559991.0625,-560622.25,-560547.916666667
42900,-558481.1875,-559743.9375,-560422.625,-559549.25,-557260.6875,-557449.25,-561258.9375,-558656.291666667,-557020.3125,-559814.6875,-559462.125,-558765.708333333
42902,-559130.3125,-558747.0625,-559076.875,-558984.75,-559478,-556589.125,-560280.9375,-558782.6875,-559144.75,-560648.5625,-558793.125,-559528.8125
42904,-559751.375,-560453.0625,-558208.875,-559471.104166667,-557788.5,-558866.75,-561736.125,-559463.791666667,-558037.9375,-558148.0625,-559619.5625,-558601.854166667
42906,-557822.8125,-559469.25,-558177.5625,-558489.875,-558129.4375,-558785.5625,-558026.25,-558313.75,-558612.5,-560035.625,-559218.8125,-559288.979166667
42908,-557881.875,-557784.1875,-558156.125,-557940.729166667,-556936.125,-558049.0625,-559715.5,-558233.5625,-560380.5,-560435.375,-560803.75,-560539.875
42910,-557477.375,-558624,-556186.125,-557429.166666667,-558153.25,-557483.25,-561322.75,-558986.416666667,-558843.9375,-559585.4375,-560484.75,-559638.041666667
42912,-559323.875,-558577.875,-558114.5625,-558672.104166667,-558945.125,-557716.625,-559787.4375,-558816.395833333,-561184.5,-561462.1875,-558126.125,-560257.604166667
42914,-555434.4375,-557190.875,-557704.5,-556776.604166667,-557490.75,-558336.875,-558538.9375,-558122.1875,-562291.375,-559861.5,-558111.3125,-560088.0625
42916,-559855.5,-558315.25,-559658.375,-559276.375,-557281.5,-558352.375,-558306.125,-557980,-561966.25,-560308.5,-562730.25,-561668.333333333
42918,-558979.875,-559503,-558336.75,-558939.875,-558600.125,-559904.625,-560606,-559703.583333333,-560488.6875,-560838.25,-560985.75,-560770.895833333
42920,-560192.875,-560322.375,-557026.375,-559180.541666667,-556850.9375,-557101.625,-558766.625,-557573.0625,-560228.375,-560090.75,-559428.75,-559915.958333333
42922,-556609.9375,-558741.875,-558756.0625,-558035.958333333,-559228.125,-558482.25,-559495.625,-559068.666666667,-556914.625,-558726.375,-560131.4375,-558590.8125
42924,-559682.0625,-560541.875,-557400.75,-559208.229166667,-558759.25,-558213.5,-557622.75,-558198.5,-559124,-560677.125,-561249.125,-560350.083333333
42926,-560656.375,-558354.4375,-557598.1875,-558869.666666667,-559705.0625,-559605.875,-559236.4375,-559515.791666667,-559842.375,-558716.75,-560253.125,-559604.083333333
42928,-557997.0625,-557026.375,-559951.875,-558325.104166667,-557322.125,-559978.25,-560135.9375,-559145.4375,-559214.375,-560368.75,-560239.0625,-559940.729166667
42930,-557713,-557911.6875,-557022.9375,-557549.208333333,-558915.625,-556686.5,-557977.125,-557859.75,-559927.125,-562008.4375,-559346.25,-560427.270833333
42932,-559749.75,-559999.875,-558097.1875,-559282.270833333,-560446,-558506.8125,-557663.1875,-558872,-560436.5,-559505.125,-560922.25,-560287.958333333
42934,-557952.5625,-558685.875,-559264.9375,-558634.458333333,-558081.875,-559462.9375,-560090.8125,-559211.875,-558932.75,-558966,-560157.875,-559352.208333333
42936,-557025.625,-558200.5625,-559798.875,-558341.6875,-560306.375,-561990.0625,-558834.625,-560377.020833333,-559227.25,-559741.625,-557763.5,-558910.791666667
42938,-556639.125,-559055.0625,-558627.5625,-558107.25,-558793.5,-558519.5625,-557481.0625,-558264.708333333,-557977.9375,-561422.75,-559903.5,-559768.0625
42940,-556862.875,-558277.75,-559787.375,-558309.333333333,-556878.75,-559961.375,-560624.25,-559154.791666667,-561040,-560362.625,-559845.3125,-560415.979166667
42942,-557633.1875,-557841.125,-558573.875,-558016.0625,-558979,-559257.1875,-558606.875,-558947.6875,-558928.5625,-559728.125,-557619.4375,-558758.708333333
42944,-554796.6875,-559297.25,-558702.5625,-557598.833333333,-559972.5625,-558556.9375,-558832.25,-559120.583333333,-560113.375,-560553.375,-558783.6875,-559816.8125
42946,-560094.25,-559086.125,-557920.5,-559033.625,-559657.25,-557544.9375,-558310.25,-558504.145833333,-560566.625,-561008.5,-558409.5625,-559994.895833333
42948,-558897.4375,-558303.9375,-557914.375,-558371.916666667,-559565.9375,-558592.125,-558889,-559015.6875,-558777.9375,-559263.875,-559572.25,-559204.6875
42950,-557921.375,-556371.5,-557576.0625,-557289.645833333,-559202.625,-560345.8125,-560299.8125,-559949.416666667,-557782.875,-559600.0625,-559101.25,-558828.0625
42952,-557789.8125,-559423.25,-557377.4375,-558196.833333333,-558709,-559725.5,-560516.375,-559650.291666667,-560183.0625,-559537,-560517.25,-560079.104166667
42954,-557474.4375,-559254.4375,-559180.75,-558636.541666667,-556718.1875,-557817.25,-558001,-557512.145833333,-559943.6875,-560328.875,-559960.625,-560077.729166667
42956,-559299.75,-556659.375,-558352.5625,-558103.895833333,-557213.875,-560452.3125,-559469.3125,-559045.166666667,-560004.5625,-557911.1875,-558345.75,-558753.833333333
42958,-561065.9375,-557710.5,-559362.625,-559379.6875,-557471.875,-555787.9375,-558468.25,-557242.6875,-559722.375,-558297.75,-558136.6875,-558718.9375
42960,-557580.375,-558208.125,-557259.125,-557682.541666667,-558960.0625,-560663.25,-556214.25,-558612.520833333,-558619.75,-558609,-559946.5625,-559058.4375
42962,-558576.5,-559196.5,-559717,-559163.333333333,-558287.625,-560522.6875,-557248.875,-558686.395833333,-561740.125,-560464.375,-558996.375,-560400.291666667
42964,-562393.1875,-557038.1875,-556942.8125,-558791.395833333,-558362.1875,-560693.375,-559664.3125,-559573.291666667,-560308.625,-559570.625,-559242.6875,-559707.3125
42966,-560052.375,-558365.3125,-559774.75,-559397.479166667,-558544.375,-559912.5625,-558294.75,-558917.229166667,-561333.8125,-561589.3125,-559259.125,-560727.416666667
42968,-559469.25,-562116.875,-558732.375,-560106.166666667,-557753.1875,-559043.375,-557385,-558060.520833333,-558966.75,-557581.4375,-559226.4375,-558591.541666667
42970,-557614.5,-557171.75,-556351.1875,-557045.8125,-558245.75,-558471.25,-560448.25,-559055.083333333,-560189.4375,-559176.375,-558979.75,-559448.520833333
42972,-560825.4375,-558990.6875,-558638,-559484.708333333,-558339.9375,-557830.625,-561035.25,-559068.604166667,-557206.6875,-560512.5,-558331.25,-558683.479166667
42974,-560747.5,-556180.9375,-559672.125,-558866.854166667,-558855.375,-557799.75,-558588.25,-558414.458333333,-560398.8125,-559400.6875,-561626.375,-560475.291666667
42976,-559345.5,-558142.5625,-558390.4375,-558626.166666667,-558185.75,-558164.0625,-560093.6875,-558814.5,-560799.8125,-557501.25,-557476.25,-558592.4375
42978,-559670.875,-559404.9375,-558770.375,-559282.0625,-559001.5625,-557737.8125,-558842.75,-558527.375,-558382.3125,-558394.1875,-560250.25,-559008.916666667
42980,-560144.125,-559151.8125,-556778,-558691.3125,-557863.375,-558164.8125,-560366.9375,-558798.375,-560332.8125,-559165.1875,-558641.875,-559379.958333333
42982,-556625.25,-559856.0625,-562026.875,-559502.729166667,-559879.5,-557979.25,-558912.375,-558923.708333333,-561464.6875,-560980.625,-558412.5,-560285.9375
42984,-559074.1875,-560966.1875,-557590.75,-559210.375,-558319.625,-559533,-561196.125,-559682.916666667,-561619.6875,-560577.8125,-560545.75,-560914.416666667
42986,-557100.4375,-557662.375,-559383.8125,-558048.875,-558637.875,-560317.3125,-559515.25,-559490.145833333,-559795.375,-559502.9375,-556898.5,-558732.270833333
42988,-557240.625,-556247.625,-557453.5625,-556980.604166667,-557345.5,-558703.875,-560905,-558984.791666667,-561061.5625,-559728.4375,-559235.375,-560008.458333333
42990,-559117.9375,-560067.75,-559514.5625,-559566.75,-557788,-561343,-557383.0625,-558838.020833333,-561094.5,-556993.75,-560448.125,-559512.125
42992,-557278.5,-558893.875,-559015,-558395.791666667,-557802.6875,-558051.5625,-559328.3125,-558394.1875,-559258.25,-558001.1875,-561417.875,-559559.104166667
42994,-557017.875,-559383.875,-557740.375,-558047.375,-557285.3125,-560498.625,-558904.8125,-558896.25,-559769.625,-560309.125,-557125,-559067.916666667
42996,-559143.625,-558239.5,-560534.375,-559305.833333333,-561133.875,-557677.5,-558199.3125,-559003.5625,-560734.4375,-560294.9375,-558944.875,-559991.416666667
42998,-556856.875,-558355.875,-559527,-558246.583333333,-559205.625,-558298.4375,-558256.25,-558586.770833333,-559314.1875,-560636.5,-560100.375,-560017.020833333
43000,-559058.375,-558821.125,-556704.125,-558194.541666667,-558701.4375,-558990.0625,-559111.875,-558934.458333333,-557011.875,-560512.8125,-561531.4375,-559685.375
43002,-559162.5,-558184.75,-558192.125,-558513.125,-558293.0625,-557648.5,-561092.4375,-559011.333333333,-560878.6875,-560773.0625,-560018.5,-560556.75
43004,-558423,-557450,-559117.75,-558330.25,-559839.875,-559700.8125,-557960.375,-559167.020833333,-557135.75,-559564.25,-560996.8125,-559232.270833333
43006,-558819.125,-560121.5625,-555613.25,-558184.645833333,-560400.875,-557451.75,-560857.125,-559569.916666667,-560068.875,-560901.125,-559253.875,-560074.625
43008,-561041.0625,-557379.0625,-557722.375,-558714.166666667,-559995.5,-558653.5625,-559914.375,-559521.145833333,-559351.625,-560088.75,-559755.875,-559732.083333333
43010,-557312.25,-558307.375,-556702.125,-557440.583333333,-559292.4375,-559184.125,-557077.5,-558518.020833333,-560844.75,-559598.25,-557224.25,-559222.416666667
43012,-559275.875,-557001.5,-557163.125,-557813.5,-557942.1875,-557733.25,-557648.3125,-557774.583333333,-559488.875,-558501.375,-560595.0625,-559528.4375
43014,-560024.75,-558903.375,-556876.75,-558601.625,-559004.25,-558551.3125,-558972.875,-558842.8125,-558845.375,-559265.25,-559873.25,-559327.958333333
43016,-559362.75,-559405.125,-558127.1875,-558965.020833333,-555380.875,-558842.6875,-560054.6875,-558092.75,-560807.875,-559192.125,-561251.125,-560417.041666667
43018,-560475.8125,-558704.0625,-557594.25,-558924.708333333,-558582.4375,-559581.125,-559926.6875,-559363.416666667,-560841.25,-561243.5,-559927.75,-560670.833333333
43020,-558364.0625,-557993.75,-561479.3125,-559279.041666667,-557959.5,-558222.25,-559427.4375,-558536.395833333,-559577.75,-560198.25,-561922.1875,-560566.0625
43022,-558409.25,-559270.875,-559642.25,-559107.458333333,-558314.375,-559995.625,-558094.6875,-558801.5625,-561130.375,-562213.0625,-558331,-560558.145833333
43024,-559210.6875,-560671.25,-558608,-559496.645833333,-561705.125,-558814.25,-558594.5,-559704.625,-561491.8125,-560653.625,-559828.5,-560657.979166667
43026,-556989.4375,-558414.125,-559284.375,-558229.3125,-557796.5,-557748.5625,-560516,-558687.020833333,-559764.875,-560736.375,-559601.1875,-560034.145833333
43028,-559563.375,-558727.0625,-557918.625,-558736.354166667,-558042.1875,-559902.125,-557844.75,-558596.354166667,-559119.375,-558628.6875,-558188.5,-558645.520833333
43030,-559033.125,-559210.625,-554991.875,-557745.208333333,-559993.25,-559594.5625,-560835.375,-560141.0625,-558618,-561303.75,-558770.375,-559564.041666667
43032,-560142.625,-557817.1875,-557825.25,-558595.020833333,-559591.8125,-557772.8125,-560200.75,-559188.458333333,-558484.625,-556912.625,-560929,-558775.416666667
43034,-558344.625,-556603.875,-558342.375,-557763.625,-557292.125,-559175,-558542,-558336.375,-558179.625,-559896.75,-559212.6875,-559096.354166667
43036,-557367,-557422,-558779.125,-557856.041666667,-559168.625,-557967.8125,-558674.75,-558603.729166667,-558959.625,-560209.375,-556769,-558646
43038,-558029,-558791.625,-558271.625,-558364.083333333,-559506.25,-559124.75,-558229.75,-558953.583333333,-560462.875,-557717,-559315.9375,-559165.270833333
43040,-556999.0625,-556589.625,-558628.8125,-557405.833333333,-558900.625,-555957,-559134.0625,-557997.229166667,-559359.4375,-559239.5,-559133.875,-559244.270833333
43042,-557970.4375,-558445.9375,-556872.875,-557763.083333333,-559413.875,-557134,-560512.75,-559020.208333333,-557410,-559334.25,-560714.75,-559153
43044,-556484.3125,-558641.5625,-557185,-557436.958333333,-558245.625,-558855.875,-559314,-558805.166666667,-562078.1875,-559952.5625,-560423.25,-560818
43046,-558877.9375,-560122.75,-557215.4375,-558738.708333333,-557706.25,-560486.375,-562915.375,-560369.333333333,-558925.375,-559756.125,-559970.875,-559550.791666667
43048,-561916.875,-559448.25,-559903.4375,-560422.854166667,-560098.875,-560082.6875,-561651.25,-560610.9375,-560462.125,-560478,-560589.1875,-560509.770833333
43050,-559493.125,-559670,-559895.75,-559686.291666667,-558264.5,-559407.5625,-558547.9375,-558740,-560216.5625,-558493.375,-559122.25,-559277.395833333
43052,-558296.1875,-557938.5,-558914.5625,-558383.083333333,-558710.25,-558686.625,-559168.75,-558855.208333333,-559289,-558282.3125,-559917,-559162.770833333
43054,-559127.125,-557724.125,-557810.8125,-558220.6875,-558296.75,-559816.8125,-557530,-558547.854166667,-558661.5625,-560047.375,-560188.875,-559632.604166667
43056,-560124.25,-560147.0625,-559610.4375,-559960.583333333,-562560.4375,-560822.625,-559909.625,-561097.5625,-559753.1875,-559389.875,-560565,-559902.6875
