Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
45934,207.549,200.356,195.668,201.191,192.11,199.128,194.399,195.212333333333,199.06,198.789,201.685,199.844666666667
45936,205.904,202.041,196.279,201.408,191.793,199.258,196.506,195.852333333333,198.117,200.156,201.879,200.050666666667
45938,207.546,202.561,199.201,203.102666666667,192.644,198.247,194.838,195.243,203.214,196.475,201.759,200.482666666667
45940,207.113,200.902,193.95,200.655,191.929,201.668,195.278,196.291666666667,200.866,197.23,202.817,200.304333333333
45942,206.449,200.693,196.022,201.054666666667,193.615,200.949,193.721,196.095,200.943,197.354,200.618,199.638333333333
45944,202.368,200.493,196.679,199.846666666667,192.647,198.908,194.275,195.276666666667,200.973,196.441,205.11,200.841333333333
45946,205.102,200.914,196.443,200.819666666667,192.96,200.77,196.54,196.756666666667,198.626,195.397,203.957,199.326666666667
45948,201.607,201.544,196.359,199.836666666667,191.576,196.641,196.174,194.797,201.385,195.144,201.605,199.378
45950,202.51,201.362,194.407,199.426333333333,194.22,201.254,195.062,196.845333333333,200.263,196.655,202.434,199.784
45952,205.886,200.647,197.014,201.182333333333,190.79,197.875,195.271,194.645333333333,202.107,196.396,203.779,200.760666666667
45954,205.073,198.89,194.551,199.504666666667,191.302,199.295,196.436,195.677666666667,199.295,199.095,203.902,200.764
45956,204.287,200.791,195.101,200.059666666667,192.39,199.963,198.218,196.857,199.716,199.013,201.756,200.161666666667
45958,203.764,200.317,195.854,199.978333333333,191.794,198.943,194.509,195.082,199.753,200.253,204.114,201.373333333333
45960,204.684,200.012,193.612,199.436,193.962,199.37,195.733,196.355,204.412,198.867,202.708,201.995666666667
45962,205.71,200.271,192.549,199.51,191.203,198.233,198.345,195.927,197.772,197.68,202.473,199.308333333333
45964,203.209,199.437,193.959,198.868333333333,194.002,198.918,196.336,196.418666666667,201.537,198.45,201.108,200.365
45966,203.14,200.339,192.759,198.746,195.124,198.969,196.754,196.949,198.987,198.918,204.168,200.691
45968,202.968,203.609,192.854,199.810333333333,194.021,197.255,192.414,194.563333333333,199.882,198.491,201.427,199.933333333333
45970,204.823,201.991,195.017,200.610333333333,192.558,197.716,195.989,195.421,199.838,196.685,203.285,199.936
45972,202.979,201.258,192.733,198.99,192.923,198.571,197.318,196.270666666667,200.742,198.547,202.351,200.546666666667
45974,203.698,201.3,198.105,201.034333333333,193.857,198.742,198.946,197.181666666667,200.57,196.367,202.016,199.651
45976,202.501,199.383,192.25,198.044666666667,193.246,197.535,194.06,194.947,200.276,196.054,200.954,199.094666666667
45978,201.528,201.344,193.325,198.732333333333,195.572,196.785,199.447,197.268,200.322,196.833,202.103,199.752666666667
45980,201.523,199.22,193.743,198.162,194.759,196.735,195.858,195.784,199.081,196.767,202.377,199.408333333333
45982,208.378,202.99,192.61,201.326,193.181,199.099,194.193,195.491,198.577,200.476,201.913,200.322
45984,203.745,201.527,194.754,200.008666666667,194.768,200.186,196.646,197.2,202.651,199.223,201.554,201.142666666667
45986,208.41,201.501,192.814,200.908333333333,192.976,198.064,194.453,195.164333333333,201.719,197.991,203.348,201.019333333333
45988,208.301,201.118,194.549,201.322666666667,192.149,197.818,194.521,194.829333333333,199.889,200.864,201.53,200.761
45990,208.405,201.763,195.189,201.785666666667,193.373,200.109,197.518,197,197.493,199.005,201.261,199.253
45992,207.02,200.277,196.922,201.406333333333,191.839,200.211,198.232,196.760666666667,197.85,199.862,202.564,200.092
45994,206.967,200.069,194.432,200.489333333333,191.222,201.457,198.664,197.114333333333,200.584,201.856,203.889,202.109666666667
45996,205.059,202.65,196.008,201.239,193.132,200.074,197.531,196.912333333333,200.811,201.582,202.273,201.555333333333
45998,208.526,201.339,199.005,202.956666666667,195.331,200.212,196.116,197.219666666667,198.034,201.948,200.992,200.324666666667
46000,206.173,202.176,195.966,201.438333333333,194.082,199.889,197.393,197.121333333333,198.553,201.119,202.194,200.622
46002,206.021,203.552,195.812,201.795,194.207,202.234,194.914,197.118333333333,201.577,200.963,200.514,201.018
46004,205.743,203.517,195.442,201.567333333333,195.531,201.332,192.969,196.610666666667,204.416,201.8,202.219,202.811666666667
46006,206.357,202.145,197.19,201.897333333333,193.501,197.447,195.383,195.443666666667,204.273,199.66,202.176,202.036333333333
46008,206.635,201.675,192.491,200.267,193.978,198.937,195.395,196.103333333333,200.037,200.34,202.945,201.107333333333
46010,208.295,201.952,191.341,200.529333333333,194.533,197.918,195.248,195.899666666667,204.22,199.907,201.486,201.871
46012,207.678,204.527,192.935,201.713333333333,194.765,199.416,195.887,196.689333333333,202.686,203.395,200.803,202.294666666667
46014,207.524,202.815,192.457,200.932,194.353,197.957,194.555,195.621666666667,201.774,201.516,202.482,201.924
46016,209.924,202.992,194.611,202.509,193.68,198.735,196.56,196.325,200.745,201.204,203.334,201.761
46018,207.846,203.625,194.196,201.889,195.086,201.38,194.742,197.069333333333,202.82,199.975,201.353,201.382666666667
46020,205.775,202.229,194.297,200.767,191.534,196.288,196.58,194.800666666667,201.689,202.285,201.062,201.678666666667
46022,205.185,202.661,193.086,200.310666666667,190.702,198.314,194.756,194.590666666667,204.274,202.594,200.009,202.292333333333
46024,206.172,200.8,193.834,200.268666666667,193.499,199.482,192.893,195.291333333333,202.985,201.941,200.197,201.707666666667
46026,207.952,201.955,194.576,201.494333333333,193.986,201.513,197.206,197.568333333333,202.926,200.755,202.532,202.071
46028,210.305,202.924,198.183,203.804,193.32,199.241,196.002,196.187666666667,201.572,201.164,198.685,200.473666666667
46030,208.084,202.938,195.72,202.247333333333,193.881,198.311,194.831,195.674333333333,202.687,203.592,201.94,202.739666666667
46032,206.741,200.6,191.386,199.575666666667,196.009,200.678,197.47,198.052333333333,203.006,202.985,202.389,202.793333333333
46034,206.852,204.842,194.016,201.903333333333,191.864,201.806,197.612,197.094,203.636,201.801,201.497,202.311333333333
46036,209.156,202.354,194.472,201.994,194.382,200.324,197.034,197.246666666667,203.422,201.865,199.384,201.557
46038,206.281,206.095,192.98,201.785333333333,194.343,200.528,197.833,197.568,202.861,200.146,199.307,200.771333333333
46040,208.904,201.872,194.31,201.695333333333,195.826,197.836,197.855,197.172333333333,202.789,200.147,202.215,201.717
46042,209.314,201.525,187.949,199.596,193.696,199.029,193.992,195.572333333333,201.414,200.386,202.275,201.358333333333
46044,209.731,200.695,195.333,201.919666666667,194.951,200.958,197.192,197.700333333333,203.248,198.176,203.77,201.731333333333
46046,207.631,201.48,195.241,201.450666666667,192.986,200.32,195.184,196.163333333333,201.021,198.904,204.082,201.335666666667
46048,210.15,199.612,197.804,202.522,195.387,199.051,196.64,197.026,201.469,198.376,202.365,200.736666666667
46050,208.68,200.144,196.508,201.777333333333,195.71,196.087,198.569,196.788666666667,198.281,201.322,203.165,200.922666666667
46052,209.268,196.897,193.186,199.783666666667,195.259,200.12,197.147,197.508666666667,201.005,201.327,204.114,202.148666666667
46054,207.1,202.12,195.803,201.674333333333,194.428,198.857,195.729,196.338,201.782,199.764,200.004,200.516666666667
46056,206.992,201.355,195.879,201.408666666667,195.857,197.984,197.156,196.999,198.138,199.377,202.217,199.910666666667
46058,206.49,203.541,196.302,202.111,194.636,198.029,197.511,196.725333333333,200.806,198.763,201.189,200.252666666667
46060,208.76,199.375,194.421,200.852,195.51,197.508,195.139,196.052333333333,204.549,198.028,200.211,200.929333333333
46062,211.609,202.423,198.862,204.298,194.876,196.9,196.318,196.031333333333,202.809,199.47,202.076,201.451666666667
46064,208.798,198.972,196.496,201.422,192.792,197.928,195.424,195.381333333333,203.557,201.816,202.42,202.597666666667
46066,209.128,199.053,196.912,201.697666666667,196.567,197.645,197.605,197.272333333333,200.158,200.716,203.948,201.607333333333
46068,207.41,199.116,197.448,201.324666666667,195.137,200.405,196.366,197.302666666667,199.888,199.647,201.199,200.244666666667
46070,207.537,201.119,198.147,202.267666666667,196.325,197.729,196.417,196.823666666667,200.377,201.893,202.148,201.472666666667
46072,206.938,201.731,196.944,201.871,195.106,196.706,200.023,197.278333333333,201.757,200.643,202.202,201.534
46074,205.879,201.155,197.278,201.437333333333,197.687,197.981,198.792,198.153333333333,202.889,199.014,201.653,201.185333333333
46076,208.39,198.026,197.292,201.236,194.206,199.703,199.943,197.950666666667,200.457,199.933,199.693,200.027666666667
46078,205.09,198.53,197.147,200.255666666667,192.538,198.079,197.307,195.974666666667,202.169,200.992,203.586,202.249
46080,207.195,199.587,196.673,201.151666666667,190.359,197.438,195.554,194.450333333333,203.525,201.598,199.966,201.696333333333
46082,206.78,201.231,196.31,201.440333333333,193.371,196.754,197.213,195.779333333333,202.408,202.26,201.566,202.078
46084,206.992,199.68,197.826,201.499333333333,192.414,196.952,196.768,195.378,200.118,202.955,197.54,200.204333333333
46086,208.724,201.247,198.122,202.697666666667,193.234,197.387,193.75,194.790333333333,200.923,200.119,203.421,201.487666666667
46088,206.764,199.512,197.419,201.231666666667,193.708,198.41,195.365,195.827666666667,200.398,199.535,200.293,200.075333333333
46090,208.072,199.762,197.591,201.808333333333,191.379,197.146,196.273,194.932666666667,198.739,202.588,198.991,200.106
46092,204.973,201.411,196.659,201.014333333333,193.376,195.732,198.944,196.017333333333,199.624,200.504,199.343,199.823666666667
46094,206.952,197.901,197.023,200.625333333333,195.428,201.334,198.793,198.518333333333,198.781,199.828,200.924,199.844333333333
46096,207.03,198.626,197.857,201.171,191.185,196.687,198.092,195.321333333333,199.032,197.257,199.164,198.484333333333
46098,206.683,200.596,195.443,200.907333333333,191.2,197.273,197.087,195.186666666667,202.69,199.739,202.406,201.611666666667
46100,205.484,198.356,195.422,199.754,192.319,195.287,197.823,195.143,199.406,200.164,200.286,199.952
46102,207.294,200.553,198.191,202.012666666667,190.03,199.159,199.935,196.374666666667,202.711,201.832,201.218,201.920333333333
46104,205.14,199.537,195.297,199.991333333333,192.601,198.085,196.968,195.884666666667,201.622,205.24,200.498,202.453333333333
46106,209.333,199.469,197.45,202.084,188.835,200.127,199.298,196.086666666667,204.05,203.339,198.751,202.046666666667
46108,209.725,198.889,195.561,201.391666666667,190.741,199.76,195.488,195.329666666667,202.294,201.265,201.101,201.553333333333
46110,206.399,202.719,197.212,202.11,191.873,199.81,197.339,196.340666666667,202.757,200.543,200.928,201.409333333333
46112,208.43,199.732,194.142,200.768,192.215,196.866,200.551,196.544,202.602,200.816,202.608,202.008666666667
46114,209.109,199.634,194.871,201.204666666667,190.674,199.288,199.281,196.414333333333,201.658,202.982,203.388,202.676
46116,206.789,200.841,195.464,201.031333333333,193.933,197.637,195.691,195.753666666667,199.244,203.753,200.666,201.221
46118,205.417,202.349,199.295,202.353666666667,194.365,198.463,199.4,197.409333333333,204.556,202.27,201.369,202.731666666667
46120,206.413,202.017,196.202,201.544,195.255,194.15,201.354,196.919666666667,202.239,203.674,204.652,203.521666666667
46122,208.152,201.935,197.938,202.675,194.555,194.827,200.258,196.546666666667,200.156,202.048,199.987,200.730333333333
46124,206.749,201.317,194.186,200.750666666667,194.395,197.691,196.358,196.148,199.049,202.438,201.767,201.084666666667
46126,205.783,202.402,196.673,201.619333333333,194.946,197.074,198.184,196.734666666667,202.191,201.717,202.296,202.068
46128,203.645,200.918,195.986,200.183,194.949,198.887,196.913,196.916333333333,203.386,200.946,202.295,202.209
46130,204.775,202.554,199.408,202.245666666667,192.46,199.89,201.947,198.099,202.868,199.132,201.314,201.104666666667
46132,206.182,200.833,194.415,200.476666666667,196.162,195.813,198.543,196.839333333333,204.681,200.995,199.607,201.761
46134,202.412,198.405,195.186,198.667666666667,194.022,201.532,199.996,198.516666666667,200.573,199.158,199.342,199.691
46136,206.873,197.025,193.964,199.287333333333,193.73,199.196,198.158,197.028,199.125,200.272,201.155,200.184
46138,203.017,198.547,195.807,199.123666666667,193.469,199.251,200.348,197.689333333333,202.446,200.215,201.592,201.417666666667
46140,203.237,198.449,194.924,198.87,196.288,201.175,202.07,199.844333333333,202.367,199.152,200.601,200.706666666667
46142,200.717,198.009,195.168,197.964666666667,195.139,199.279,202.559,198.992333333333,202.275,201.907,199.618,201.266666666667
46144,204.786,198.332,193.518,198.878666666667,193.276,198.108,201.047,197.477,200.585,201.991,199.522,200.699333333333
46146,205.253,198.907,192.981,199.047,193.565,199.442,199.941,197.649333333333,201.685,202.014,198.924,200.874333333333
46148,203.186,198.574,195.101,198.953666666667,193.632,202.046,200.78,198.819333333333,201.533,201.465,198.217,200.405
46150,200.475,198.474,195.579,198.176,194.836,202.768,196.696,198.1,201.201,200.768,199.758,200.575666666667
46152,204.657,199.206,195.266,199.709666666667,193.235,199.657,199.467,197.453,198.365,199.088,198.849,198.767333333333
46154,205.404,197.485,196.324,199.737666666667,192.623,202.118,196.113,196.951333333333,197.171,202.212,201.904,200.429
46156,203.935,197.897,194.358,198.73,194.696,200.962,197.431,197.696333333333,199.181,199.996,200.559,199.912
46158,202.129,201.463,199.258,200.95,195.774,198.767,195.756,196.765666666667,200.288,198.198,198.689,199.058333333333
46160,203.499,198.316,196.424,199.413,195.223,197.902,198.617,197.247333333333,196.73,197.759,201.384,198.624333333333
46162,202.05,202.11,198.971,201.043666666667,196.056,200.489,202.718,199.754333333333,199.332,202.099,199.963,200.464666666667
46164,203.161,199.408,196.219,199.596,194.983,203.233,198.727,198.981,202.206,198.488,199.723,200.139
46166,201.183,199.494,199.221,199.966,192.051,203.229,198.286,197.855333333333,200.628,197.56,200.525,199.571
46168,201.184,198.373,199.316,199.624333333333,194.067,202.014,197.788,197.956333333333,200.877,196.904,199.288,199.023
46170,202.434,199.773,197.893,200.033333333333,193.07,200.849,196.543,196.820666666667,200.483,197.03,198.856,198.789666666667
46172,204.2,197.979,197.043,199.740666666667,192.79,200.679,200.4,197.956333333333,198.892,200.758,198.275,199.308333333333
46174,200.394,199.146,199.151,199.563666666667,191.964,199.445,196.878,196.095666666667,201.774,201.019,200.013,200.935333333333
46176,203.145,200.509,199.159,200.937666666667,195.01,199.974,197.252,197.412,201.242,199.096,197.206,199.181333333333
46178,201.741,199.212,197.941,199.631333333333,191.808,196.43,199.583,195.940333333333,200.616,200.714,196.764,199.364666666667
46180,206.159,199.386,196.629,200.724666666667,193.037,201.096,197.792,197.308333333333,199.174,201.42,197.392,199.328666666667
46182,204.201,199.657,198.314,200.724,192.992,199.781,199.508,197.427,201.298,200.457,197.403,199.719333333333
46184,206.231,198.387,198.832,201.15,189.615,200.904,195.912,195.477,199.262,200.931,198.311,199.501333333333
46186,205.693,201.624,197.845,201.720666666667,193.238,202.963,198.142,198.114333333333,201.57,198.566,197.473,199.203
46188,205.132,198.09,196.153,199.791666666667,193.25,199.652,198.413,197.105,199.707,202.455,199.31,200.490666666667
46190,204.226,196.427,200.716,200.456333333333,189.841,199.819,197.556,195.738666666667,199.367,201.779,198.355,199.833666666667
46192,204.814,197.788,196.033,199.545,195.186,201.813,199.422,198.807,199.562,201.467,197.85,199.626333333333
46194,205.693,199.229,201.513,202.145,194.445,201.823,197.476,197.914666666667,200.894,201.94,200.014,200.949333333333
46196,204.282,199.13,200.534,201.315333333333,195.094,199.116,199.292,197.834,198.816,197.356,198.934,198.368666666667
46198,202.606,200.348,202.062,201.672,195.28,201.298,198.838,198.472,198.298,201.56,198.827,199.561666666667
46200,201.669,200.214,200.482,200.788333333333,195.18,198.931,197.168,197.093,199.972,202.533,198.723,200.409333333333
46202,202.276,199.883,200.713,200.957333333333,195.52,197.605,199.935,197.686666666667,197.974,201.307,198.682,199.321
46204,202.994,197.53,197.383,199.302333333333,196.261,200.558,196.039,197.619333333333,202.805,200.779,200.447,201.343666666667
46206,203.263,199.605,196.228,199.698666666667,194.885,201.694,196.638,197.739,200.999,198.048,200.805,199.950666666667
46208,204.609,201.327,197.751,201.229,194.441,198.629,196.298,196.456,203.03,200.502,199.39,200.974
46210,202.713,199.599,200.548,200.953333333333,194.491,196.585,198.275,196.450333333333,201.482,202.258,199.162,200.967333333333
46212,202.79,202.024,200.17,201.661333333333,193.456,199.977,195.201,196.211333333333,199.551,200.823,201.833,200.735666666667
46214,199.237,199.609,199.089,199.311666666667,194.928,196.868,196.558,196.118,199.306,197.939,200.199,199.148
46216,204.252,200.289,198.916,201.152333333333,194.383,198.923,195.446,196.250666666667,199.746,199.319,199.498,199.521
46218,205.499,199.581,196.722,200.600666666667,191.406,196.973,196.56,194.979666666667,202.185,199.812,198.763,200.253333333333
46220,203.365,199.368,199.906,200.879666666667,193.662,198.352,192.347,194.787,198.342,198.146,198.04,198.176
46222,201.493,201.959,193.798,199.083333333333,192.818,199.137,194.641,195.532,200.416,199.095,200.142,199.884333333333
46224,204.506,203.605,195.454,201.188333333333,196.413,199.485,194.844,196.914,199.679,199.551,201.367,200.199
46226,201.646,201.156,196.071,199.624333333333,194.21,198.848,193.551,195.536333333333,198.443,195.692,201.174,198.436333333333
46228,203.093,197.016,194.575,198.228,193.501,198.81,194.911,195.740666666667,198.473,201.55,198.119,199.380666666667
46230,207.481,200.977,194.381,200.946333333333,194.689,199.521,192.395,195.535,194.77,196.519,199.257,196.848666666667
46232,205.403,199.555,197.293,200.750333333333,193.273,201.475,195.386,196.711333333333,195.528,198.209,201.792,198.509666666667
46234,203.82,199.467,195.18,199.489,197.492,196.166,194.444,196.034,200.487,200.505,200.047,200.346333333333
46236,205.406,200.659,196.11,200.725,193.255,198.868,194.718,195.613666666667,195.33,201.076,198.87,198.425333333333
46238,205.099,199.551,198.036,200.895333333333,192.881,197.458,193.124,194.487666666667,197.175,197.938,199.518,198.210333333333
46240,203.767,197.568,194.838,198.724333333333,193.11,202.13,195.463,196.901,198.18,200.992,198.767,199.313
46242,204.19,200.51,196.982,200.560666666667,192.109,196.829,193.451,194.129666666667,196.751,200.085,201.673,199.503
46244,202.881,201.125,196.839,200.281666666667,193.881,198.021,192.878,194.926666666667,198.046,199.355,199.549,198.983333333333
46246,200.809,199.926,194.832,198.522333333333,195.113,200.856,194.87,196.946333333333,196.972,201.195,198.301,198.822666666667
46248,202.592,197.911,197.437,199.313333333333,194.998,200.736,197.039,197.591,197.338,200,201.961,199.766333333333
46250,204.324,200.996,195.141,200.153666666667,194.8,199.336,198.862,197.666,198.445,199.097,200.079,199.207
46252,205.575,200.523,197.466,201.188,196.61,200.149,196.66,197.806333333333,199.032,197.644,197.744,198.14
46254,205.475,201.328,198.163,201.655333333333,196.014,198.255,198.801,197.69,198.057,200.163,199.348,199.189333333333
46256,207.193,200.918,195.632,201.247666666667,195.821,200.316,197.851,197.996,195.881,198.968,202.345,199.064666666667
46258,206.382,198.344,195.323,200.016333333333,194.363,199.539,199.887,197.929666666667,196.931,196.625,200.221,197.925666666667
46260,205.273,200.571,194.494,200.112666666667,194.609,199.414,195.286,196.436333333333,201.171,196.211,198.152,198.511333333333
46262,203.691,200.765,196.333,200.263,194.974,201.177,200.426,198.859,199.673,201.426,202.386,201.161666666667
46264,205.314,203.896,194.635,201.281666666667,194.741,201.275,197.881,197.965666666667,199.034,199.037,200.718,199.596333333333
46266,204.134,201.669,195.41,200.404333333333,194.36,204.364,196.802,198.508666666667,199.261,198.411,200.115,199.262333333333
46268,207.252,201.717,194.834,201.267666666667,195.35,200.791,198.112,198.084333333333,198.277,200.294,202.683,200.418
46270,204.089,204.896,197.257,202.080666666667,195.156,200.253,198.86,198.089666666667,198.066,200.875,200.973,199.971333333333
46272,207.335,202.032,197.101,202.156,195.032,202.103,196.2,197.778333333333,200.162,200.233,201.728,200.707666666667
46274,204.127,199.507,196.396,200.01,193.962,202.069,196.149,197.393333333333,199.831,199.604,204.215,201.216666666667
46276,206.082,200.166,196.127,200.791666666667,195.694,202.294,196.172,198.053333333333,197.751,200.506,199.984,199.413666666667
46278,204.605,203.018,193.603,200.408666666667,195.352,205.212,199.616,200.06,199.35,198.799,202.277,200.142
46280,202.848,200.37,195.03,199.416,193.438,202.627,198.501,198.188666666667,199.158,198.611,201.216,199.661666666667
46282,204.462,203.457,195.038,200.985666666667,194.677,200.986,200.185,198.616,197.736,198.798,203.897,200.143666666667
46284,202.716,203.608,196.307,200.877,195.65,203.279,198.684,199.204333333333,197.255,198.352,201.939,199.182
46286,202.474,201.623,196.366,200.154333333333,195.751,202.647,195.119,197.839,198.15,199.756,202.621,200.175666666667
46288,207.451,203.948,193.871,201.756666666667,194.686,202.298,200.3,199.094666666667,198.303,199.255,203.58,200.379333333333
46290,205.271,202.345,194.525,200.713666666667,194.959,203.272,196.214,198.148333333333,198.917,196.679,202.898,199.498
46292,200.753,202.618,193.618,198.996333333333,191.882,203.78,195.594,197.085333333333,201.497,197.944,202.151,200.530666666667
46294,207.459,201.646,197.122,202.075666666667,193.278,200.508,197.339,197.041666666667,198.775,198.564,201.48,199.606333333333
46296,202.184,199.437,198.669,200.096666666667,193.293,201.474,197.043,197.27,196.373,196.551,201.836,198.253333333333
46298,203.455,199.427,199.621,200.834333333333,192.907,199.706,194.042,195.551666666667,197.983,194.661,198.77,197.138
46300,201.098,202.526,198.469,200.697666666667,193.85,200.191,196.924,196.988333333333,195.26,197.852,202.094,198.402
46302,204.148,200.723,197.878,200.916333333333,195.148,202.019,197.946,198.371,197.406,196.966,201.431,198.601
46304,204.413,202.33,196.831,201.191333333333,194.604,199.32,196.91,196.944666666667,199.649,199.855,197.751,199.085
46306,202.022,202.651,195.462,200.045,193.597,201.191,197.938,197.575333333333,200.365,199.193,201.387,200.315
46308,202.28,202.887,197.492,200.886333333333,192.296,201.133,200.384,197.937666666667,199.051,200.303,197.9,199.084666666667
46310,202.227,202.349,196.4,200.325333333333,195.788,200.869,195.773,197.476666666667,199.903,198.63,195.379,197.970666666667
46312,202.166,202.753,197.924,200.947666666667,194.639,199.884,196.47,196.997666666667,201.169,199.905,197.651,199.575
46314,204.304,202.478,197.671,201.484333333333,192.088,202.005,194.124,196.072333333333,201.037,198.197,200.143,199.792333333333
46316,199.88,199.716,197.623,199.073,193.748,200.751,195.295,196.598,200.39,198.289,198.958,199.212333333333
46318,201.012,200.586,194.917,198.838333333333,192.144,200.12,197.619,196.627666666667,196.713,197.815,199.189,197.905666666667
46320,204.537,200.339,195.997,200.291,196.297,200.69,197.481,198.156,200.444,199.796,200.446,200.228666666667
46322,202.433,200.629,197.688,200.25,191.228,202.3,196.496,196.674666666667,197.244,199.509,203.239,199.997333333333
46324,202.594,201.002,201.661,201.752333333333,192.977,198.879,195.791,195.882333333333,197.536,197.84,200.945,198.773666666667
46326,204.998,200.968,199.13,201.698666666667,193.354,202.008,198.427,197.929666666667,195.786,197.882,200.269,197.979
46328,204.683,201.162,198.226,201.357,191.384,203.299,198.755,197.812666666667,200.165,198.56,197.05,198.591666666667
46330,205.469,200.132,199.406,201.669,191.647,202.951,196.719,197.105666666667,199.654,198.562,199.613,199.276333333333
46332,207.529,201.377,198.832,202.579333333333,192.879,200.409,199.913,197.733666666667,198.64,195.701,199.829,198.056666666667
46334,202.599,200.051,199.617,200.755666666667,195.012,203.066,196.376,198.151333333333,197.867,198.13,200.653,198.883333333333
46336,205.247,199.107,196.517,200.290333333333,192.695,201.2,195.693,196.529333333333,195.144,199.112,199.466,197.907333333333
46338,202.579,198.932,198.433,199.981333333333,194.999,202.843,196.185,198.009,199.038,200.608,197.849,199.165
46340,202.765,199.431,196.736,199.644,192.206,202.204,196.247,196.885666666667,197.322,196.336,197.913,197.190333333333
46342,202.441,200.696,196.775,199.970666666667,194.267,202.964,197.001,198.077333333333,202.244,196.484,198.513,199.080333333333
46344,202.493,200.518,194.683,199.231333333333,192.331,202.198,198.966,197.831666666667,199.292,198.369,197.322,198.327666666667
46346,205.55,203.056,196.763,201.789666666667,193.272,202.682,197.484,197.812666666667,201.045,197.768,200.538,199.783666666667
46348,205.298,200.123,198.142,201.187666666667,192.741,204.208,197.941,198.296666666667,200.609,198.256,199.53,199.465
46350,204.319,203.85,195.86,201.343,193.447,202.1,198.773,198.106666666667,199.137,197.586,200.998,199.240333333333
46352,203.301,201.662,198.687,201.216666666667,193.664,203.103,196.689,197.818666666667,199.252,194.224,202.796,198.757333333333
46354,202.922,201.325,193.842,199.363,193.57,203.523,196.456,197.849666666667,201.763,197.264,200.611,199.879333333333
46356,202.687,203.956,197.391,201.344666666667,193.485,201.085,196.158,196.909333333333,200.327,193.753,201.119,198.399666666667
46358,201.045,202.409,198.207,200.553666666667,192.122,202.072,200.043,198.079,201.459,196.248,201.414,199.707
46360,203.853,202.294,194.721,200.289333333333,194.061,203.829,198.24,198.71,200.042,198.293,203.519,200.618
46362,204.672,198.283,193.066,198.673666666667,192.445,202.448,198.626,197.839666666667,203.353,196.902,201.578,200.611
46364,205.035,198.339,193.986,199.12,190.523,202.451,197.483,196.819,199.898,196.373,200.039,198.77
46366,208.678,201.218,194.23,201.375333333333,190.894,202.679,197.958,197.177,202.694,193.191,201.095,198.993333333333
46368,208.182,198.077,196.02,200.759666666667,193.556,200.66,197.281,197.165666666667,200.971,194.873,202.56,199.468
46370,204.267,199.136,196.374,199.925666666667,190.857,201.345,200.444,197.548666666667,201.548,197.081,200.71,199.779666666667
46372,203.907,199.28,194.526,199.237666666667,193.009,199.381,196.991,196.460333333333,201.107,195.81,201.347,199.421333333333
46374,204.425,198.525,194.979,199.309666666667,190.34,200.178,195.18,195.232666666667,199.643,195.538,200.361,198.514
46376,203.346,198.039,197.337,199.574,192.647,198.762,195.923,195.777333333333,199.305,192.961,204.869,199.045
46378,203.577,200.541,196.107,200.075,194.858,202.471,197.759,198.362666666667,198.714,194.157,202.61,198.493666666667
46380,200.096,203.326,196.171,199.864333333333,193.819,198.598,195.385,195.934,198.035,194.784,202.177,198.332
46382,206.587,201.731,192.834,200.384,193.538,198.477,195.625,195.88,200.364,195.131,200.592,198.695666666667
46384,203.73,201.458,195.279,200.155666666667,193.555,200.554,194.356,196.155,199.125,197.686,201.009,199.273333333333
46386,205.409,200.133,195.847,200.463,195.996,201.872,196.654,198.174,201.261,196.531,202.179,199.990333333333
46388,199.834,199.878,194.555,198.089,193.549,199.56,194.805,195.971333333333,200.666,197.593,198.663,198.974
46390,201.313,198.917,193.702,197.977333333333,194.921,200.72,196.606,197.415666666667,202.234,197.044,200.313,199.863666666667
46392,206.249,198.978,196.115,200.447333333333,194.056,202.023,195.265,197.114666666667,201.317,198.633,197.753,199.234333333333
46394,206.938,199.799,194.194,200.310333333333,194.842,198.658,196.954,196.818,202.121,199.061,200.148,200.443333333333
46396,202.681,203.986,196.89,201.185666666667,193.83,199.056,198.34,197.075333333333,200.754,197.81,200.294,199.619333333333
46398,203.301,198.629,194.531,198.820333333333,194.513,199.354,196.836,196.901,199.575,200.897,199.844,200.105333333333
46400,203.214,198.866,197.83,199.97,193.526,201.027,198.959,197.837333333333,199.98,198.744,200.062,199.595333333333
46402,203.299,200.402,195.778,199.826333333333,193.604,201.631,197.17,197.468333333333,199.713,197.984,198.514,198.737
46404,203.867,199.85,192.563,198.76,194.905,200.059,197.751,197.571666666667,199.131,198.191,199.461,198.927666666667
46406,201.899,199.849,195.55,199.099333333333,195.37,199.743,194.306,196.473,200.169,202.669,200.542,201.126666666667
46408,203.929,198.308,197.407,199.881333333333,195.098,199.921,195.778,196.932333333333,201.456,200.139,203.11,201.568333333333
46410,204.115,200.389,198.286,200.93,196.909,198.286,195.542,196.912333333333,200.729,200.679,199.689,200.365666666667
46412,206.804,199.095,198.557,201.485333333333,194.19,201.492,196.797,197.493,200.441,200.377,201.277,200.698333333333
46414,204.326,199.433,197.822,200.527,191.981,200.732,195.052,195.921666666667,200.945,200.182,202.511,201.212666666667
46416,206.18,195.261,196.524,199.321666666667,192.881,203.313,196.97,197.721333333333,202.11,201.483,199.702,201.098333333333
46418,204.54,195.913,196.957,199.136666666667,192.795,202.432,197.624,197.617,199.411,199.13,201.563,200.034666666667
