Time (ns),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
45.0740013,-702179.75,-703981.9375,-704030.8125,-703397.5,-703212.6875,-705245.3125,-702750.1875,-703736.0625,-705275.75,-704899.5,-703199,-704458.083333333
45.076004,-704182.8125,-704650.875,-703256.875,-704030.1875,-702304.3125,-704920.4375,-704425.5,-703883.416666667,-704671.75,-703451.5625,-703625.75,-703916.354166667
45.0780029,-701964.5,-703866.875,-704510.5,-703447.291666667,-702476.625,-704145.8125,-704076.6875,-703566.375,-703834.6875,-705058.5,-704341.5625,-704411.583333333
45.0800018,-702857.3125,-703984.625,-704601.6875,-703814.541666667,-705053.6875,-703260.3125,-704254.9375,-704189.645833333,-704812.6875,-705550.125,-703303.125,-704555.3125
45.0820007,-701530.0625,-702667.875,-703365.4375,-702521.125,-703241.5625,-703736.3125,-703373.375,-703450.416666667,-701784.625,-702509.5,-704313.1875,-702869.104166667
45.0840034,-702530.5,-701191.9375,-702635.1875,-702119.208333333,-704414.875,-703318.625,-704613.375,-704115.625,-705071.1875,-704340.5625,-702593,-704001.583333333
45.0860023,-701517,-702318.8125,-705267.1875,-703034.333333333,-703074.375,-702500.3125,-703019.3125,-702864.666666667,-703492,-705394.75,-702787.375,-703891.375
45.0880013,-701186.625,-702820.1875,-702000.5,-702002.4375,-705195.5625,-703744.6875,-703109.9375,-704016.729166667,-702062.75,-704444.75,-704798.8125,-703768.770833333
45.090004,-702185.6875,-702975.5625,-702914.125,-702691.791666667,-704614.5625,-703603.5625,-702280.125,-703499.416666667,-702469.625,-705320.625,-703303.1875,-703697.8125
45.0920029,-703020.25,-701785.375,-702518.5,-702441.375,-703088.4375,-703563.5625,-704134.5,-703595.5,-704862.6875,-704391.5625,-703112.875,-704122.375
45.0940018,-703336.125,-703197.5625,-703327.75,-703287.145833333,-703692.375,-702644.875,-704099.9375,-703479.0625,-703012.125,-703575.125,-703808.875,-703465.375
45.0960007,-703156.9375,-704736.6875,-703613.875,-703835.833333333,-704352.1875,-703186.625,-702254.4375,-703264.416666667,-703429.375,-703751.6875,-705026.25,-704069.104166667
45.0980034,-702912,-701926.3125,-703151,-702663.104166667,-703404.75,-702144.1875,-704732.5625,-703427.166666667,-704583.625,-705580.5625,-704486.6875,-704883.625
45.1000023,-702581.875,-701346.125,-701434.875,-701787.625,-702969.75,-703089.1875,-703571.25,-703210.0625,-706271.8125,-704201.6875,-703815.4375,-704762.979166667
45.1020012,-704955.625,-701937.75,-703130.3125,-703341.229166667,-702152.875,-702651.75,-701819.25,-702207.958333333,-704954.75,-704256.1875,-704995.25,-704735.395833333
45.1040039,-703982.9375,-702366.0625,-703318.875,-703222.625,-703184.9375,-703598.5625,-702782.625,-703188.708333333,-705007.5,-705876.9375,-703483.1875,-704789.208333333
45.1060028,-703185.5625,-703287.75,-704190.5625,-703554.625,-702005.875,-703691.4375,-703771.6875,-703156.333333333,-703850.8125,-705176,-702716.0625,-703914.291666667
45.1080017,-703280.3125,-702037.625,-703193,-702836.979166667,-705541.8125,-702927.5625,-704833.3125,-704434.229166667,-704504.5625,-704329.9375,-702902.75,-703912.416666667
45.1100006,-702721.9375,-702753.75,-703913.25,-703129.645833333,-701816.375,-704330,-701784.375,-702643.583333333,-706004.8125,-705328.375,-704299.5625,-705210.916666667
45.1120033,-703775.6875,-703374.4375,-703703.9375,-703618.020833333,-704206.375,-703331.375,-705681.125,-704406.291666667,-703515.375,-704323.9375,-703566.1875,-703801.833333333
45.1140022,-702694.4375,-702599,-703314.875,-702869.4375,-703155,-703356.5,-705100.625,-703870.708333333,-702896.25,-705382.375,-704926.375,-704401.666666667
45.1160011,-702490.5,-703729.875,-702969.3125,-703063.229166667,-703452,-704659.375,-704128.8125,-704080.0625,-705095.0625,-704480.8125,-706533.3125,-705369.729166667
45.1180038,-703382.8125,-704252.5,-702669.3125,-703434.875,-703260.1875,-702931.0625,-703557.3125,-703249.520833333,-703667.0625,-702688.1875,-704656.375,-703670.541666667
45.1200027,-702896.8125,-704123.3125,-704835.875,-703952,-703377.25,-703816.25,-705715.6875,-704303.0625,-704505.125,-704129.6875,-705093.9375,-704576.25
45.1220016,-703275.125,-706086.75,-702968.5625,-704110.145833333,-704296.9375,-702360.1875,-703999.3125,-703552.145833333,-705754.75,-704005.6875,-703414.8125,-704391.75
45.1240005,-701742.1875,-701685.0625,-703675.875,-702367.708333333,-703301.625,-704275.3125,-704557.1875,-704044.708333333,-705468.125,-704934.4375,-702219.625,-704207.395833333
45.1260033,-703115,-704074.9375,-702729.1875,-703306.375,-703463.375,-703614.8125,-702153.6875,-703077.291666667,-703878.375,-704319.3125,-704319.3125,-704172.333333333
45.1280022,-703185.4375,-703110.75,-703228.75,-703174.979166667,-703562.4375,-703495.625,-703573.875,-703543.979166667,-704753.9375,-703271.5,-705305.4375,-704443.625
45.1300011,-702625.1875,-703820.875,-703313.8125,-703253.291666667,-704374.875,-701889.5625,-705404,-703889.479166667,-702959.4375,-705332.625,-704245.9375,-704179.333333333
45.1320038,-705489.5625,-704495.75,-704650,-704878.4375,-704223.9375,-703753.625,-702604.125,-703527.229166667,-704924.125,-705275.125,-704294.8125,-704831.354166667
45.1340027,-703028.125,-702736.9375,-701920.625,-702561.895833333,-703311.5625,-705433.9375,-704223.75,-704323.083333333,-704276.6875,-704820.75,-703853.75,-704317.0625
45.1360016,-704825.875,-702229.8125,-703036.875,-703364.1875,-704276.75,-703612,-702999.125,-703629.291666667,-704659,-703453.3125,-703918.375,-704010.229166667
45.1380005,-704369.25,-702351.625,-702573.625,-703098.166666667,-703114,-704938.75,-702810.5,-703621.083333333,-704879.25,-703952.875,-703290.5,-704040.875
45.1400032,-703988.4375,-702175.125,-703707.6875,-703290.416666667,-703401.25,-702741.5625,-702700.4375,-702947.75,-703524,-703705.125,-702877.8125,-703368.979166667
45.1420021,-703715,-701771.6875,-705156.5,-703547.729166667,-704538.375,-704236.25,-702821.5,-703865.375,-702844.0625,-704519.75,-706001.9375,-704455.25
45.144001,-701469.25,-701239.375,-702711.8125,-701806.8125,-702336.5625,-706368.1875,-702463.1875,-703722.645833333,-705588.875,-704881.3125,-703754.4375,-704741.541666667
45.1460037,-704214.4375,-704066.875,-704711.5625,-704330.958333333,-703712.9375,-703522.0625,-701821.5625,-703018.854166667,-703465.0625,-701272.875,-704762.3125,-703166.75
45.1480026,-703841.9375,-703894.0625,-702062.4375,-703266.145833333,-702862.625,-702402.5625,-704727.3125,-703330.833333333,-705549.1875,-704417.0625,-704635.9375,-704867.395833333
45.1500015,-703305.5625,-701430.75,-703218.1875,-702651.5,-702319.25,-704974.375,-703548.3125,-703613.979166667,-704722,-704206.5,-704780.75,-704569.75
45.1520004,-703915.8125,-703402.625,-702191.6875,-703170.041666667,-703750,-703746.9375,-703756.1875,-703751.041666667,-705793.5625,-704041.8125,-704569.25,-704801.541666667
45.1540031,-701706.125,-703047.625,-704060.3125,-702938.020833333,-705482.875,-703262.875,-705595.8125,-704780.520833333,-703872.875,-703516.125,-705327.8125,-704238.9375
45.156002,-702445.0625,-702740.375,-703626.25,-702937.229166667,-703472.6875,-702733.3125,-702949.25,-703051.75,-702583.8125,-703941.25,-703404.6875,-703309.916666667
45.1580009,-702487.6875,-703061.75,-703212.9375,-702920.791666667,-702824.4375,-703246.4375,-703770.1875,-703280.354166667,-704099.25,-705002.5,-704172.1875,-704424.645833333
45.1600037,-702922.25,-703413.4375,-703657.6875,-703331.125,-703456,-704129,-704565.125,-704050.041666667,-702946.125,-704327.3125,-703614.125,-703629.1875
45.1620026,-703468.9375,-703248.25,-701594.5625,-702770.583333333,-704125.125,-703890.9375,-703671.875,-703895.979166667,-704287.4375,-705422.1875,-704038.75,-704582.791666667
45.1640015,-702730.0625,-702645.8125,-703940.5625,-703105.479166667,-702651.25,-704889,-705116.875,-704219.041666667,-703801.6875,-703955,-704290.5625,-704015.75
45.1660004,-702934,-703897.25,-704360.0625,-703730.4375,-704505,-705986.5,-704760.6875,-705084.0625,-705569.125,-704915.1875,-704442.6875,-704975.666666667
45.1680031,-702737.1875,-703866.75,-701902.1875,-702835.375,-703955.3125,-703931.9375,-703477,-703788.083333333,-704320.1875,-705125,-701586.9375,-703677.375
45.170002,-702339.9375,-704181.0625,-701773.5625,-702764.854166667,-702982.125,-704319.875,-703419.625,-703573.875,-704272.25,-703978.1875,-701936.625,-703395.6875
45.1720009,-703073.8125,-703552.375,-702070.5625,-702898.916666667,-702736.125,-704125.375,-703218.5,-703360,-703901.75,-704971.4375,-703681.3125,-704184.833333333
45.1740036,-703740.5625,-702478.5625,-703537.6875,-703252.270833333,-704956.125,-704474.125,-704377.6875,-704602.645833333,-702979.875,-704628.25,-704079.125,-703895.75
45.1760025,-704169.0625,-703067.5,-702707.25,-703314.604166667,-702449.75,-703910.4375,-704312.375,-703557.520833333,-705066.5,-703917.5,-705901.4375,-704961.8125
45.1780014,-703022.625,-702681.8125,-703277.3125,-702993.916666667,-703374.75,-702447.125,-702488.8125,-702770.229166667,-702511.5625,-702475.0625,-703693.3125,-702893.3125
45.1800003,-702615.25,-704223.9375,-702735.9375,-703191.708333333,-703456.5,-704871.5625,-702881.8125,-703736.625,-704514,-704043.0625,-707559.9375,-705372.333333333
45.182003,-703223.0625,-702756.125,-703700.625,-703226.604166667,-704700.0625,-702482.75,-703731.125,-703637.979166667,-704965.875,-704136.375,-705743.4375,-704948.5625
45.1840019,-703226.625,-704743.0625,-704734.5625,-704234.75,-703331.25,-704464.5,-703872.1875,-703889.3125,-704588.3125,-703642.875,-704538.5,-704256.5625
45.1860008,-702396.4375,-703900.3125,-701857.75,-702718.166666667,-702491.875,-701380.5,-704104.1875,-702658.854166667,-704272.125,-704193.125,-705659.5,-704708.25
45.1880035,-700841.5,-702530.6875,-704432.875,-702601.6875,-703800.25,-704089.4375,-702294.8125,-703394.833333333,-704660.8125,-704572.375,-705186,-704806.395833333
45.1900024,-702446.25,-702427.875,-706177.25,-703683.791666667,-702696.875,-703774.875,-702891.1875,-703120.979166667,-704030.5,-706039.0625,-705111.3125,-705060.291666667
45.1920013,-704696.8125,-703458.3125,-702316.5625,-703490.5625,-704574.5,-705685.9375,-703796.6875,-704685.708333333,-702898.5625,-704266.75,-704625,-703930.104166667
45.1940002,-702144.25,-703682.75,-702859.5,-702895.5,-703224.125,-704014.4375,-703800,-703679.520833333,-704196.75,-704704.5625,-705700.125,-704867.145833333
45.196003,-701428.25,-703925.375,-703827.125,-703060.25,-704546.4375,-706469.875,-704087.625,-705034.645833333,-704382.125,-703755.875,-704518.25,-704218.75
45.1980019,-702989.375,-703465.4375,-701931.25,-702795.354166667,-702969.5,-702440.5625,-703575.5,-702995.1875,-704997.3125,-705781.875,-702279.6875,-704352.958333333
45.2000008,-703776.4375,-703242.5,-703799.8125,-703606.25,-702647.0625,-704725.875,-703913.8125,-703762.25,-704041.9375,-702339.0625,-704432.625,-703604.541666667
45.2020035,-701302.8125,-703421.8125,-703507.75,-702744.125,-703838.9375,-704557.5625,-703830.25,-704075.583333333,-703916.9375,-704386.6875,-704631.4375,-704311.6875
45.2040024,-701702.5625,-704668.4375,-704671,-703680.666666667,-703871.625,-704568.875,-705061.6875,-704500.729166667,-704543.875,-705052.875,-704329.6875,-704642.145833333
45.2060013,-703219.1875,-704968.1875,-702827.1875,-703671.520833333,-704783.875,-702995.0625,-703813.5625,-703864.166666667,-702619.125,-704242.375,-704132.25,-703664.583333333
45.208004,-702786.4375,-702826.5,-702732.25,-702781.729166667,-704806.125,-702682.125,-704644.6875,-704044.3125,-704296.6875,-706448.6875,-703576.5,-704773.958333333
45.2100029,-703734.0625,-702641,-704234.625,-703536.5625,-703167,-705220.375,-703564.5,-703983.958333333,-703544,-704051.8125,-703862.1875,-703819.333333333
45.2120018,-703043.3125,-701252.8125,-703255,-702517.041666667,-705217.6875,-704841.875,-703905.625,-704655.0625,-705228.875,-705286.9375,-704130.4375,-704882.083333333
45.2140007,-703361.4375,-704777.8125,-702830.9375,-703656.729166667,-703722.5,-703356.6875,-705051.0625,-704043.416666667,-704406,-706206.375,-703560.625,-704724.333333333
45.2160034,-704489.25,-701541.375,-704949.1875,-703659.9375,-702906.25,-703155.6875,-704094.5625,-703385.5,-705277.8125,-702590.125,-702344.375,-703404.104166667
45.2180023,-703874.125,-704299.625,-704706,-704293.25,-703272.6875,-701575.6875,-704624.625,-703157.666666667,-704145,-705655.875,-702907.3125,-704236.0625
45.2200012,-702434.8125,-701751.1875,-702656.125,-702280.708333333,-705333.25,-701529.25,-703755.1875,-703539.229166667,-703479.8125,-704062.875,-704620.375,-704054.354166667
45.2220039,-703481,-702617.6875,-703026.5625,-703041.75,-703747.375,-702560.3125,-704730.3125,-703679.333333333,-703727.6875,-702769.4375,-703636.875,-703378
45.2240028,-705505.5,-702550.375,-701266.4375,-703107.4375,-702289.5,-703719.875,-701614.75,-702541.375,-705141.25,-704853.375,-703477.5625,-704490.729166667
45.2260017,-703109.3125,-702915.6875,-703143.25,-703056.083333333,-703431,-703453.5625,-701493.625,-702792.729166667,-702581.9375,-704100.9375,-706213.875,-704298.916666667
45.2280006,-703143.1875,-704289.3125,-701844.875,-703092.458333333,-702929.9375,-703182.375,-704068.625,-703393.645833333,-703149.5625,-704420.125,-703409.375,-703659.6875
45.2300034,-701745,-705166.3125,-701403.375,-702771.5625,-705311.4375,-703380.875,-703592.3125,-704094.875,-704875.9375,-704885.25,-703302.1875,-704354.458333333
45.2320023,-704023.125,-703441.4375,-702771.5625,-703412.041666667,-702992.3125,-703662.8125,-702109.3125,-702921.479166667,-703326.75,-706282.4375,-704958.3125,-704855.833333333
45.2340012,-701934.75,-701904.25,-702206.5,-702015.166666667,-703738.5,-704899.9375,-703474.5625,-704037.666666667,-704432.5,-703684.5625,-702903.125,-703673.395833333
45.2360039,-704734.0625,-703015.125,-704087.25,-703945.479166667,-703058.5625,-702196.4375,-704262.625,-703172.541666667,-702258.25,-704572.25,-705627.9375,-704152.8125
45.2380028,-703815.6875,-703382.875,-705677.25,-704291.9375,-702976.5625,-703213.6875,-704212.5625,-703467.604166667,-703035.25,-703166.1875,-706181,-704127.479166667
45.2400017,-704008.5625,-703266.875,-702737.1875,-703337.541666667,-703631.0625,-701382.4375,-702604.8125,-702539.4375,-704182.5625,-705149.375,-702024.0625,-703785.333333333
45.2420006,-702670.3125,-703725.6875,-702037.1875,-702811.0625,-701082.5625,-701906.0625,-703757.5625,-702248.729166667,-704745.625,-704355.375,-702866.8125,-703989.270833333
45.2440033,-701732.1875,-702453.6875,-702620.3125,-702268.729166667,-703052.8125,-701509.625,-703310.25,-702624.229166667,-703408.125,-703965.4375,-704075.875,-703816.479166667
45.2460022,-703058.25,-704423,-704778.9375,-704086.729166667,-704456.75,-703966.75,-703995.25,-704139.583333333,-703128.625,-703340.875,-704082.5625,-703517.354166667
45.2480011,-703390.5625,-703029.9375,-702401.5,-702940.666666667,-704134.3125,-703181.4375,-702551.3125,-703289.020833333,-704072.375,-704195.4375,-703635.25,-703967.6875
45.2500038,-702644.25,-703266.4375,-704058.625,-703323.104166667,-703410.0625,-704463.3125,-703833.4375,-703902.270833333,-703919.625,-704202.75,-702120.4375,-703414.270833333
45.2520027,-703460.375,-702363.8125,-703066.8125,-702963.666666667,-705621.625,-703855.25,-704910,-704795.625,-703663.5,-704586.5625,-703734.4375,-703994.833333333
45.2540016,-704181.5,-703892.875,-701990.9375,-703355.104166667,-703383.625,-703187.8125,-703640.3125,-703403.916666667,-701901.25,-705444.375,-705641.0625,-704328.895833333
45.2560005,-702096.9375,-704188.625,-704441.875,-703575.8125,-703370.625,-703481.25,-704225.9375,-703692.604166667,-703199.5625,-704816.9375,-703658.125,-703891.541666667
45.2580032,-702016.8125,-702992.9375,-703640.25,-702883.333333333,-703242.75,-703613.3125,-702262.5,-703039.520833333,-705386.875,-705203.5,-702698.3125,-704429.5625
45.2600021,-703050.75,-703089.75,-703747.875,-703296.125,-703476.625,-705600.25,-703858.0625,-704311.645833333,-703225.4375,-704972.5,-705182.25,-704460.0625
45.262001,-704810.4375,-704807.5625,-702878.5,-704165.5,-703488.25,-702710.5,-703989.875,-703396.208333333,-705017.25,-705664.6875,-704337.5,-705006.479166667
45.2640038,-704735.9375,-704022.0625,-703497.75,-704085.25,-704512,-703938.9375,-702474.4375,-703641.791666667,-703376.5,-705294.9375,-704119.1875,-704263.541666667
45.2660027,-703227.125,-701436.9375,-703306.8125,-702656.958333333,-701237.75,-704542.6875,-703372.3125,-703050.916666667,-704264.1875,-705634,-702781.375,-704226.520833333
45.2680016,-704290.4375,-703689.3125,-705123.75,-704367.833333333,-702376.625,-702140.5,-702254.9375,-702257.354166667,-704260.6875,-705288.4375,-703544.1875,-704364.4375
45.2700005,-703186.6875,-704613.75,-701190.375,-702996.9375,-703305.4375,-702877.8125,-703094.1875,-703092.479166667,-703794.625,-704411.5625,-704453.5625,-704219.916666667
45.2720032,-704261.5,-702353.4375,-703313.5,-703309.479166667,-703598.1875,-703311.25,-704178.875,-703696.104166667,-704853.6875,-704748.75,-703394.5625,-704332.333333333
45.2740021,-704636.5625,-703109.5,-702425.9375,-703390.666666667,-704031,-703972.0625,-703105.875,-703702.979166667,-702667.375,-704741.8125,-703260.0625,-703556.416666667
45.276001,-702785.9375,-703418.1875,-704228.5625,-703477.5625,-702641.6875,-702902.0625,-705000.75,-703514.833333333,-703912.875,-705360.5625,-706570.3125,-705281.25
45.2780037,-703145.125,-704387.625,-704312.9375,-703948.5625,-703170.75,-703321.3125,-704511.375,-703667.8125,-702909.4375,-704464.625,-705103.875,-704159.3125
45.2800026,-703084.9375,-702070.3125,-703262.5625,-702805.9375,-703831.875,-702211.125,-702279.1875,-702774.0625,-705554.1875,-703592.25,-704234.25,-704460.229166667
45.2820015,-702867.3125,-705027.25,-702915.5,-703603.354166667,-704631.0625,-703349.375,-705303,-704427.8125,-703820.75,-703011.625,-703387.6875,-703406.6875
45.2840004,-702998.3125,-701804.8125,-702218,-702340.375,-703733.9375,-703406.375,-702611.9375,-703250.75,-705041.375,-702690,-704617.8125,-704116.395833333
45.2860031,-700891.6875,-704667,-701914.8125,-702491.166666667,-703248.625,-702323.875,-704335.375,-703302.625,-704684.4375,-704359.625,-705819.375,-704954.479166667
45.288002,-703077.875,-704063.8125,-702551.25,-703230.979166667,-703077.5625,-704079.5625,-703391.625,-703516.25,-703244.1875,-704176.25,-703931,-703783.8125
45.2900009,-702390.9375,-701946.375,-702401.6875,-702246.333333333,-703537,-703505.9375,-703117.4375,-703386.791666667,-702221.6875,-703279.125,-704780.25,-703427.020833333
45.2920036,-704496.5,-702933.6875,-702524.875,-703318.354166667,-703299.5625,-702734.4375,-703711.9375,-703248.645833333,-702678.1875,-704878.6875,-702957.4375,-703504.770833333
45.2940025,-703373.375,-703168.875,-704004.6875,-703515.645833333,-702792.625,-705513.5,-704955.0625,-704420.395833333,-704426,-704118.25,-703599.875,-704048.041666667
45.2960014,-704042.3125,-702923.9375,-702465.125,-703143.791666667,-702022.1875,-702595.6875,-704084.4375,-702900.770833333,-705180.3125,-704697.8125,-703878,-704585.375
45.2980003,-703872.3125,-703937.5,-701184.8125,-702998.208333333,-704388.8125,-704866.3125,-703459.9375,-704238.354166667,-704271.1875,-702450.9375,-703987.3125,-703569.8125
45.3000031,-703590.6875,-702771.9375,-702693.9375,-703018.854166667,-703268.375,-704125.5625,-703849.375,-703747.770833333,-705712.1875,-705277.0625,-704052.8125,-705014.020833333
45.302002,-703025.375,-704110.375,-704019.5,-703718.416666667,-704654.5,-702377.75,-703336.8125,-703456.354166667,-705519.0625,-703321.6875,-703025.9375,-703955.5625
45.3040009,-703976.4375,-703350.375,-702547.25,-703291.354166667,-703184.25,-705414.6875,-704027.375,-704208.770833333,-702986.3125,-702849.875,-704193.6875,-703343.291666667
45.3060036,-703458.4375,-703733.625,-703141.9375,-703444.666666667,-702527.75,-703637.3125,-702062.0625,-702742.375,-704234.75,-704379.5,-702533.0625,-703715.770833333
45.3080025,-702150.6875,-703429.25,-703439.4375,-703006.458333333,-700459.375,-703302.6875,-702500.125,-702087.395833333,-703658.4375,-704142.25,-703977.5625,-703926.083333333
45.3100014,-705868.25,-702605.4375,-703502.1875,-703991.958333333,-702900.875,-703595.125,-704248.6875,-703581.5625,-703045,-703507.8125,-706826.875,-704459.895833333
45.3120003,-702910.375,-703145.375,-703010.375,-703022.041666667,-703107.375,-703720.1875,-703248.5,-703358.6875,-704277.4375,-704816.75,-703592.3125,-704228.833333333
45.314003,-704342.6875,-704488.25,-703234.75,-704021.895833333,-702561,-703883.0625,-703887.3125,-703443.791666667,-703682.1875,-704340.125,-703219.75,-703747.354166667
45.3160019,-701890.625,-705261.6875,-702840.625,-703330.979166667,-705422.3125,-703801.125,-704295,-704506.145833333,-704445.1875,-704033.375,-704892.6875,-704457.083333333
45.3180008,-704364.875,-703647.25,-703417.375,-703809.833333333,-705100.4375,-704041.5,-702684.625,-703942.1875,-704955.6875,-705081.375,-706595.5625,-705544.208333333
45.3200035,-702909.625,-703587.4375,-704268.5,-703588.520833333,-703931.375,-703711.375,-704225.75,-703956.166666667,-704119.0625,-703912.875,-706062.125,-704698.020833333
45.3220024,-704065.5625,-703576.1875,-701946.25,-703196,-704393.5,-703645.375,-703998.875,-704012.583333333,-704321.375,-703514.25,-703911.75,-703915.791666667
45.3240013,-704774.125,-701875.5625,-703196.375,-703282.020833333,-705360.8125,-704132.625,-702945.75,-704146.395833333,-704273.1875,-704216,-704724.5625,-704404.583333333
45.326004,-702390.5625,-704027.3125,-702850.375,-703089.416666667,-701476.75,-702277.4375,-704229.8125,-702661.333333333,-705021.75,-702985.5,-704039.625,-704015.625
45.3280029,-704367.875,-704548.25,-703435.6875,-704117.270833333,-703077.25,-702156.1875,-705015.125,-703416.1875,-703485,-705322.875,-704919.75,-704575.875
45.3300018,-702139.25,-702020.5,-704126.75,-702762.166666667,-702629.375,-702713.3125,-703239.5,-702860.729166667,-703996.9375,-703780.3125,-704698.875,-704158.708333333
45.3320007,-702638.8125,-702106,-703535,-702759.9375,-704715.9375,-702744.3125,-704620.4375,-704026.895833333,-703898.3125,-703187.125,-703722.25,-703602.5625
45.3340034,-703098.125,-704503.875,-701807.75,-703136.583333333,-703194.8125,-704363.9375,-705354.25,-704304.333333333,-704032.0625,-704749.875,-704109.5,-704297.145833333
45.3360023,-704375.75,-701764.75,-702858.75,-702999.75,-703106.875,-702023.125,-703312.4375,-702814.145833333,-703504.4375,-703624.875,-702854.5625,-703327.958333333
45.3380013,-702310.625,-702583.375,-701494.3125,-702129.4375,-703725.625,-703953.875,-703094.625,-703591.375,-704223,-704303.1875,-703619.125,-704048.4375
45.340004,-703410.125,-703523.4375,-703350.0625,-703427.875,-705190.625,-703359.1875,-704868,-704472.604166667,-703825.8125,-705542.6875,-704219.375,-704529.291666667
45.3420029,-702950.75,-703729.125,-702976.4375,-703218.770833333,-703994.625,-703900.8125,-702920.75,-703605.395833333,-704559.4375,-704350.4375,-702897.125,-703935.666666667
45.3440018,-703417.3125,-701685.9375,-702998.125,-702700.458333333,-703493.625,-702778.0625,-702484.4375,-702918.708333333,-705117.4375,-703324.1875,-703055.875,-703832.5
45.3460007,-702314.75,-702653.5,-703963.1875,-702977.145833333,-704215.125,-704213.625,-703363.5,-703930.75,-704723.1875,-702832.6875,-704891.125,-704149
45.3480034,-704539.6875,-702391.9375,-704378.375,-703770,-705423.4375,-703931.25,-705082,-704812.229166667,-704097.6875,-705278.6875,-703932.1875,-704436.1875
45.3500023,-703693.6875,-703622.5625,-700885.5625,-702733.9375,-702958.25,-702656.75,-705293.625,-703636.208333333,-704691.8125,-703583.8125,-705041.0625,-704438.895833333
45.3520012,-703069.75,-702214.375,-702856.5,-702713.541666667,-702872.25,-703855.9375,-702701.5,-703143.229166667,-703037.5,-702981.375,-703320.25,-703113.041666667
45.3540039,-704923.4375,-704470.1875,-704500.3125,-704631.3125,-704094.4375,-704572.375,-702155,-703607.270833333,-705072.8125,-706002.25,-704679.5625,-705251.541666667
45.3560028,-702555,-703195.3125,-703621.75,-703124.020833333,-702999.75,-704396.4375,-702763.9375,-703386.708333333,-703152.8125,-703177.8125,-704483.1875,-703604.604166667
45.3580017,-704023.875,-704923.9375,-702534.9375,-703827.583333333,-705362.0625,-703106.875,-702799,-703755.979166667,-703421.75,-704192,-704400.5,-704004.75
45.3600006,-703299.0625,-704340.6875,-703114.6875,-703584.8125,-704114.75,-705015.8125,-706437.4375,-705189.333333333,-704766.625,-705776.5,-705331,-705291.375
45.3620033,-703749.5625,-704158.375,-703337.25,-703748.395833333,-703784.25,-701907.125,-703477.625,-703056.333333333,-701654.875,-704913.5625,-703968.375,-703512.270833333
45.3640022,-703956.5625,-703538.4375,-703412.125,-703635.708333333,-704552.8125,-703415.0625,-703640.0625,-703869.3125,-703695.5625,-705090.75,-704020.625,-704268.979166667
45.3660011,-703839.3125,-704108.3125,-702435.25,-703460.958333333,-702112.5625,-701950.9375,-703907.125,-702656.875,-704797.0625,-704282.9375,-706104.5,-705061.5
45.3680038,-702337.6875,-704716.0625,-703459.0625,-703504.270833333,-703814.625,-703867.75,-703523.4375,-703735.270833333,-704272.75,-705111.375,-705618.0625,-705000.729166667
45.3700027,-703752.9375,-702785.0625,-703099.1875,-703212.395833333,-704745.25,-705537.0625,-705248.3125,-705176.875,-703117.625,-704086.125,-705733.1875,-704312.3125
45.3720016,-703902,-704752.5625,-703371.125,-704008.5625,-702869.0625,-704258.4375,-704245.5625,-703791.020833333,-702857,-703070.75,-704808.6875,-703578.8125
45.3740005,-701243,-703816.3125,-703296.125,-702785.145833333,-703110.875,-701337.875,-702115.8125,-702188.1875,-704965.3125,-703289.625,-703813.0625,-704022.666666667
45.3760033,-702460.8125,-705072.4375,-703704,-703745.75,-703036.875,-702467.5625,-702536.0625,-702680.166666667,-704867.5,-705490.375,-703641.6875,-704666.520833333
45.3780022,-704605.3125,-701658.8125,-704052.875,-703439,-704086.375,-701936.375,-703673.125,-703231.958333333,-704192.75,-703613.1875,-702879.25,-703561.729166667
45.3800011,-702795.8125,-702714.125,-703402.6875,-702970.875,-703557.0625,-703349.8125,-705207.25,-704038.041666667,-704600.1875,-704313.3125,-704132.3125,-704348.604166667
45.3820038,-704224.75,-703352.375,-702938.125,-703505.083333333,-704316.0625,-703318.1875,-704131.25,-703921.833333333,-704337.625,-706082.3125,-704505.1875,-704975.041666667
45.3840027,-703265.625,-702888.8125,-702876.75,-703010.395833333,-703285.875,-702820.25,-703125.4375,-703077.1875,-703333.8125,-702230.8125,-702960.3125,-702841.645833333
45.3860016,-702121.0625,-703223.8125,-701886.1875,-702410.354166667,-704535.1875,-703997,-703478.375,-704003.520833333,-703399.5625,-703566.8125,-702247.625,-703071.333333333
45.3880005,-703396.125,-702342.9375,-703241.875,-702993.645833333,-703628.25,-704450,-703131.4375,-703736.5625,-704155.9375,-704087.9375,-703669.625,-703971.166666667
45.3900032,-703471.75,-703050.5,-704794.0625,-703772.104166667,-703740.5625,-704020.4375,-702946.5625,-703569.1875,-703287.625,-703077.3125,-703904.25,-703423.0625
45.3920021,-703803.9375,-703309.3125,-701893,-703002.083333333,-703475.6875,-704248.5625,-704411.125,-704045.125,-704796.9375,-704483.875,-703872.0625,-704384.291666667
45.394001,-704724.4375,-703254,-703039.75,-703672.729166667,-703822.5625,-702947.9375,-703314.8125,-703361.770833333,-704139,-703544.625,-704671.0625,-704118.229166667
45.3960037,-701999.5,-704633.1875,-704767.5,-703800.0625,-703481.4375,-704882.5625,-704527.375,-704297.125,-703941.5625,-704247.4375,-704241.375,-704143.458333333
